Voos,Companhia.Aerea,Codigo.Tipo.Linha,Partida.Prevista,Partida.Real,Chegada.Prevista,Chegada.Real,Situacao.Voo,Codigo.Justificativa,Aeroporto.Origem,Cidade.Origem,Estado.Origem,Pais.Origem,Aeroporto.Destino,Cidade.Destino,Estado.Destino,Pais.Destino,LongDest,LatDest,LongOrig,LatOrig
AZU - 2969,AZUL,Nacional,2016-08-13 03:40:00+00:00,2016-08-13T03:33:00Z,2016-08-13T06:00:00Z,2016-08-13T05:40:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Marechal Rondon,Varzea Grande,MT,Brasil,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-56.1172687,-15.6530786
GLO - 5312,GOL,Nacional,2016-08-13 02:40:00+00:00,2016-08-13T02:40:00Z,2016-08-13T06:00:00Z,2016-08-13T06:00:00Z,Realizado,,Presidente Castro Pinto,Bayeux,PB,Brasil,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-34.9506137,-7.14706
AAL - 930,AMERICAN AIRLINES INC,Internacional,2016-08-13 21:25:00+00:00,2016-08-13T21:25:00Z,2016-08-14T06:00:00Z,2016-08-14T06:00:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-46.478126,-23.4345529
TAM - 8085,TAM,Internacional,2016-08-13 18:10:00+00:00,2016-08-13T18:10:00Z,2016-08-14T06:00:00Z,2016-08-14T06:00:00Z,Realizado,,Londres,Londres,N/I,Reino Unido,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,0.049518,51.5048437
GLO - 6676,GOL,Nacional,2016-08-13 02:55:00+00:00,2016-08-13T02:55:00Z,2016-08-13T06:00:00Z,2016-08-13T06:00:00Z,Realizado,,Senador Petronio Portella,Teresina,PI,Brasil,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-42.8211703,-5.0635434
AZU - 4191,AZUL,Nacional,2016-08-13 03:00:00+00:00,2016-08-13T02:55:00Z,2016-08-13T06:00:00Z,2016-08-13T05:55:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Val De Cans,Belem,PA,Brasil,Tancredo Neves,Confins,MG,Brasil,-43.965396,-19.634099,-48.4775227,-1.3820615
AZU - 4199,AZUL,Nacional,2016-08-13 02:58:00+00:00,2016-08-13T02:51:00Z,2016-08-13T06:00:00Z,2016-08-13T05:49:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Senador Petronio Portella,Teresina,PI,Brasil,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-42.8211703,-5.0635434
GLO - 5381,GOL,Nacional,2016-08-13 03:33:00+00:00,2016-08-13T03:33:00Z,2016-08-13T06:05:00Z,2016-08-13T06:05:00Z,Realizado,,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,Congonhas,Sao Paulo,SP,Brasil,-46.6565842,-23.6273246,-38.3312411,-12.9110977
GLO - 1690,GOL,Nacional,2016-08-13 05:05:00+00:00,2016-08-13T05:05:00Z,2016-08-13T06:05:00Z,2016-08-13T06:05:00Z,Realizado,,Val De Cans,Belem,PA,Brasil,Maraba,Maraba,PA,Brasil,-49.1369385,-5.3717191,-48.4775227,-1.3820615
TAM - 8087,TAM,Internacional,2016-08-13 21:30:00+00:00,2016-08-13T23:20:00Z,2016-08-14T06:10:00Z,2016-08-14T07:46:00Z,Realizado,ALTERNATIVA ABAIXO DOS LIMITES,Orlando,Orlando,N/I,Estados Unidos,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-81.308083,28.4311577
GLO - 1079,GOL,Nacional,2016-08-13 05:05:00+00:00,2016-08-13T05:05:00Z,2016-08-13T06:10:00Z,2016-08-13T06:10:00Z,Realizado,,Cataratas,Foz Do Iguacu,PR,Brasil,Afonso Pena,Sao Jose Dos Pinhais,PR,Brasil,-49.1724811,-25.5327132,-54.4909265,-25.5938142
TAM - 3601,TAM,Nacional,2016-08-13 03:41:00+00:00,2016-08-13T03:41:00Z,2016-08-13T06:10:00Z,2016-08-13T06:10:00Z,Realizado,,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,Congonhas,Sao Paulo,SP,Brasil,-46.6565842,-23.6273246,-38.3312411,-12.9110977
TAM - 3440,TAM,Regional,2016-08-13 05:05:00+00:00,2016-08-13T05:05:00Z,2016-08-13T06:10:00Z,2016-08-13T06:10:00Z,Realizado,,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-43.2494233,-22.8134098
GLO - 5383,GOL,Nacional,2016-08-13 02:44:00+00:00,2016-08-13T02:44:00Z,2016-08-13T06:10:00Z,2016-08-13T06:10:00Z,Realizado,,Pinto Martins,Fortaleza,CE,Brasil,Congonhas,Sao Paulo,SP,Brasil,-46.6565842,-23.6273246,-38.5330966,-3.7771555
AZU - 2891,AZUL,Nacional,2016-08-13 03:00:00+00:00,2016-08-13T02:48:00Z,2016-08-13T06:10:00Z,2016-08-13T05:58:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Guararapes - Gilberto Freyre,Recife,PE,Brasil,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-34.9240154,-8.1259315
AVA - 85,AVIANCA,Internacional,2016-08-13 00:04:00+00:00,2016-08-13T00:08:00Z,2016-08-13T06:15:00Z,2016-08-13T05:45:00Z,Realizado,SEGURANCA/PAX/CARGA/ALARME,Bogota,Bogota,N/I,Colombia,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-74.1444969,4.7014128
TAP - 118,TAP AIR PORTUGAL,Internacional,2016-08-13 19:28:00+00:00,2016-08-13T19:28:00Z,2016-08-14T06:15:00Z,2016-08-14T06:15:00Z,Realizado,,Salgado Filho,Porto Alegre,RS,Brasil,Lisboa,Lisboa,N/I,Portugal,-9.1353667,38.7755936,-51.1753811,-29.9934732
GLO - 5433,GOL,Nacional,2016-08-13 05:00:00+00:00,2016-08-13T05:00:00Z,2016-08-13T06:15:00Z,2016-08-13T06:15:00Z,Realizado,,Regional De Maringa - Silvio Name Junior,Maringa,PR,Brasil,Congonhas,Sao Paulo,SP,Brasil,-46.6565842,-23.6273246,-52.0164842,-23.4766098
AFR - 454,AIR FRANCE,Internacional,2016-08-13 18:20:00+00:00,2016-08-13T18:20:00Z,2016-08-14T06:15:00Z,2016-08-14T06:15:00Z,Realizado,,Paris,Paris,N/I,Franca,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,2.5479245,49.0096906
GLO - 6745,GOL,Nacional,2016-08-13 02:15:00+00:00,2016-08-13T02:15:00Z,2016-08-13T06:15:00Z,2016-08-13T06:15:00Z,Realizado,,Eduardo Gomes,Manaus,AM,Brasil,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-60.0463249,-3.0358474
AAL - 213,AMERICAN AIRLINES INC,Internacional,2016-08-13 22:39:00+00:00,2016-08-14T00:08:00Z,2016-08-14T06:19:00Z,2016-08-14T07:22:00Z,Realizado,AEROPORTO ORIGEM ABAIXO DOS LIMITES,Miami,Miami,N/I,Estados Unidos,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,-47.9172348,-15.8697369,-80.2870457,25.795865
INC - 774,INSELAIR,Internacional,2016-08-13 03:30:00+00:00,2016-08-13T05:12:00Z,2016-08-13T06:20:00Z,2016-08-13T08:14:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Eduardo Gomes,Manaus,AM,Brasil,Curacao,Curacao,N/I,Antilhas Holandesas,-68.960945,12.188463,-60.0463249,-3.0358474
GLO - 6635,GOL,Nacional,2016-08-13 05:05:00+00:00,2016-08-13T05:05:00Z,2016-08-13T06:20:00Z,2016-08-13T06:20:00Z,Realizado,,Brigadeiro Lysias Rodrigues,Palmas,TO,Brasil,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,-47.9172348,-15.8697369,-48.3575251,-10.2943256
CMP - 759,COPA -COMPANIA PANAMENA DE AVIACION,Internacional,2016-08-13 23:05:00+00:00,2016-08-13T23:05:00Z,2016-08-14T06:20:00Z,2016-08-14T06:20:00Z,Realizado,,Panama,Panama,N/I,Panama,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-79.3873743,9.0667013
AFR - 459,AIR FRANCE,Internacional,2016-08-13 19:10:00+00:00,2016-08-13T19:10:00Z,2016-08-14T06:20:00Z,2016-08-14T06:20:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Paris,Paris,N/I,Franca,2.5479245,49.0096906,-46.478126,-23.4345529
IBE - 6827,IBERIA,Internacional,2016-08-13 19:35:00+00:00,2016-08-13T19:35:00Z,2016-08-14T06:20:00Z,2016-08-14T06:20:00Z,Realizado,,Madrid,Madrid,N/I,Espanha,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-3.5679515,40.4839361
CMP - 216,COPA -COMPANIA PANAMENA DE AVIACION,Internacional,2016-08-13 23:10:00+00:00,2016-08-13T23:08:00Z,2016-08-14T06:25:00Z,2016-08-14T05:47:00Z,Realizado,LIBERACAO SERV. TRAFEGO AEREO/ANTECIPACAO,Panama,Panama,N/I,Panama,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-79.3873743,9.0667013
TAM - 8081,TAM,Internacional,2016-08-13 20:30:00+00:00,2016-08-13T21:26:00Z,2016-08-14T06:25:00Z,2016-08-14T06:46:00Z,Realizado,AEROPORTO COM RESTRICOES OPERACIONAIS,New York,New York,N/I,Estados Unidos,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-73.7781391,40.6413111
GLO - 7667,GOL,Internacional,2016-08-13 01:35:00+00:00,2016-08-13T01:35:00Z,2016-08-13T06:25:00Z,2016-08-13T06:25:00Z,Realizado,,Buenos Aires,Buenos Aires,N/I,Argentina,Guararapes - Gilberto Freyre,Recife,PE,Brasil,-34.9240154,-8.1259315,-58.5348284,-34.8150044
GLO - 7666,GOL,Internacional,2016-08-13 00:50:00+00:00,2016-08-13T00:50:00Z,2016-08-13T06:25:00Z,2016-08-13T06:25:00Z,Realizado,,Guararapes - Gilberto Freyre,Recife,PE,Brasil,Buenos Aires,Buenos Aires,N/I,Argentina,-58.5348284,-34.8150044,-34.9240154,-8.1259315
GLO - 5408,GOL,Nacional,2016-08-13 05:25:00+00:00,2016-08-13T05:25:00Z,2016-08-13T06:25:00Z,2016-08-13T06:25:00Z,Realizado,,Presidente Prudente,Presidente Prudente,SP,Brasil,Congonhas,Sao Paulo,SP,Brasil,-46.6565842,-23.6273246,-51.4176625,-22.1783402
TAM - 3474,TAM,Nacional,2016-08-13 02:17:00+00:00,,2016-08-13T06:25:00Z,,Cancelado,CANCELAMENTO POR MOTIVOS TECNICOS - OPERACIONAIS,Eduardo Gomes,Manaus,AM,Brasil,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-60.0463249,-3.0358474
GLO - 6674,GOL,Regional,2016-08-13 03:20:00+00:00,2016-08-13T03:20:00Z,2016-08-13T06:25:00Z,2016-08-13T06:25:00Z,Realizado,,Orlando Bezerra De Menezes,Juazeiro Do Norte,CE,Brasil,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-39.2722291,-7.2150972
GLO - 7613,GOL,Internacional,2016-08-13 03:15:00+00:00,2016-08-13T03:15:00Z,2016-08-13T06:25:00Z,2016-08-13T06:25:00Z,Realizado,,Cordoba,Cordoba,N/I,Argentina,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-64.2123198,-31.3154367
AZU - 4100,AZUL,Nacional,2016-08-13 03:45:00+00:00,2016-08-12T03:38:00Z,2016-08-13T06:25:00Z,2016-08-12T06:21:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Santa Maria,Aracaju,SE,Brasil,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-37.0762462,-10.9822278
GLO - 6605,GOL,Nacional,2016-08-13 02:55:00+00:00,2016-08-13T03:14:00Z,2016-08-13T06:30:00Z,2016-08-13T06:32:00Z,Realizado,CONEXAO AERONAVE/VOLTA - VOO DE IDA NAO PENALIZADO AEROPORTO INTERDITADO,Atlas Brasil Cantanhede,Boa Vista,RR,Brasil,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,-47.9172348,-15.8697369,-60.6925903,2.8419238
TAM - 8056,TAM,Internacional,2016-08-13 21:35:00+00:00,2016-08-13T21:35:00Z,2016-08-14T06:30:00Z,2016-08-14T06:30:00Z,Realizado,,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-43.2494233,-22.8134098
TAM - 3585,TAM,Nacional,2016-08-13 03:22:00+00:00,2016-08-13T03:22:00Z,2016-08-13T06:30:00Z,2016-08-13T06:30:00Z,Realizado,,Placido De Castro,Sena Madureira,AC,Brasil,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,-47.9172348,-15.8697369,-67.894367,-9.870171
GLO - 4834,GOL,Regional,2016-08-13 03:25:00+00:00,,2016-08-13T06:30:00Z,,Cancelado,AUTORIZADO,Presidente Castro Pinto,Bayeux,PB,Brasil,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-34.9506137,-7.14706
TAM - 3351,TAM,Nacional,2016-08-13 03:10:00+00:00,2016-08-13T03:10:00Z,2016-08-13T06:30:00Z,2016-08-13T06:30:00Z,Realizado,,Governador Aluizio Alves,Natal,RN,Brasil,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-35.3673819,-5.7683702
AEA - 84,AIR EUROPA S/A,Internacional,2016-08-13 21:47:00+00:00,2016-08-13T22:04:00Z,2016-08-14T06:30:00Z,2016-08-14T06:23:00Z,Realizado,CONEXAO DE AERONAVE,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,Madrid,Madrid,N/I,Espanha,-3.5679515,40.4839361,-38.3312411,-12.9110977
AZU - 4343,AZUL,Nacional,2016-08-13 05:10:00+00:00,2016-08-13T05:05:00Z,2016-08-13T06:30:00Z,2016-08-13T06:23:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Presidente Prudente,Presidente Prudente,SP,Brasil,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-51.4176625,-22.1783402
AZU - 4177,AZUL,Nacional,2016-08-13 04:00:00+00:00,2016-08-13T03:47:00Z,2016-08-13T06:30:00Z,2016-08-13T06:14:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Guararapes - Gilberto Freyre,Recife,PE,Brasil,Tancredo Neves,Confins,MG,Brasil,-43.965396,-19.634099,-34.9240154,-8.1259315
AZU - 4981,AZUL,Nacional,2016-08-13 05:25:00+00:00,2016-08-13T05:19:00Z,2016-08-13T06:30:00Z,2016-08-13T06:11:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Marechal Cunha Machado,Sao Luis,MA,Brasil,Senador Petronio Portella,Teresina,PI,Brasil,-42.8211703,-5.0635434,-44.2348802,-2.5849927
GLO - 4838,GOL,Nacional,2016-08-13 04:57:00+00:00,2016-08-13T04:57:00Z,2016-08-13T06:33:00Z,2016-08-13T06:33:00Z,Realizado,,Pinto Martins,Fortaleza,CE,Brasil,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-38.5330966,-3.7771555
TAM - 3731,TAM,Nacional,2016-08-13 05:57:00+00:00,2016-08-13T05:57:00Z,2016-08-13T06:35:00Z,2016-08-13T06:35:00Z,Realizado,,Santa Genoveva,Goiania,GO,Brasil,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,-47.9172348,-15.8697369,-49.2221166,-16.632488
GLO - 5617,GOL,Nacional,2016-08-13 03:30:00+00:00,2016-08-13T03:30:00Z,2016-08-13T06:35:00Z,2016-08-13T06:35:00Z,Realizado,,Guararapes - Gilberto Freyre,Recife,PE,Brasil,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-34.9240154,-8.1259315
TAM - 3751,TAM,Nacional,2016-08-13 02:44:00+00:00,2016-08-13T02:44:00Z,2016-08-13T06:35:00Z,2016-08-13T06:35:00Z,Realizado,,Eduardo Gomes,Manaus,AM,Brasil,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-60.0463249,-3.0358474
AVA - 261,AVIANCA,Internacional,2016-08-13 00:18:00+00:00,2016-08-13T00:12:00Z,2016-08-13T06:35:00Z,2016-08-13T06:05:00Z,Realizado,,Bogota,Bogota,N/I,Colombia,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-74.1444969,4.7014128
ACA - 91,AIR CANADA,Internacional,2016-08-13 20:05:00+00:00,2016-08-13T20:05:00Z,2016-08-14T06:40:00Z,2016-08-14T06:40:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Toronto,Toronto,N/I,Canada,-79.6248197,43.6777176,-46.478126,-23.4345529
GLO - 7455,GOL,Internacional,2016-08-13 03:50:00+00:00,2016-08-13T03:50:00Z,2016-08-13T06:40:00Z,2016-08-13T06:40:00Z,Realizado,,Buenos Aires,Buenos Aires,N/I,Argentina,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-58.5348284,-34.8150044
GLO - 5817,GOL,Nacional,2016-08-13 03:20:00+00:00,2016-08-13T03:20:00Z,2016-08-13T06:40:00Z,2016-08-13T06:40:00Z,Realizado,,Pinto Martins,Fortaleza,CE,Brasil,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-38.5330966,-3.7771555
TAM - 3645,TAM,Regional,2016-08-13 03:39:00+00:00,2016-08-13T03:39:00Z,2016-08-13T06:40:00Z,2016-08-13T06:40:00Z,Realizado,,Zumbi Dos Palmares,Rio Largo,AL,Brasil,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-35.7928829,-9.5116056
GLO - 6682,GOL,Nacional,2016-08-13 03:15:00+00:00,2016-08-13T03:15:00Z,2016-08-13T06:40:00Z,2016-08-13T06:40:00Z,Realizado,,Marechal Cunha Machado,Sao Luis,MA,Brasil,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-44.2348802,-2.5849927
AZU - 6979,AZUL,Nacional,2016-08-13 05:30:00+00:00,2016-08-13T05:30:00Z,2016-08-13T06:40:00Z,2016-08-13T06:36:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Tenente-Coronel Aviador Cesar Bombonato,Uberlandia,MG,Brasil,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-48.2308653,-18.888969
AZU - 5131,AZUL,Nacional,2016-08-13 05:50:00+00:00,2016-08-13T05:36:00Z,2016-08-13T06:40:00Z,2016-08-13T06:34:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Bauru/Arealva,Arealva,SP,Brasil,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-49.0721697,-22.1659922
ACA - 99,AIR CANADA,Internacional,2016-08-13 20:05:00+00:00,2016-08-13T20:05:00Z,2016-08-14T06:40:00Z,2016-08-14T06:04:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Toronto,Toronto,N/I,Canada,-79.6248197,43.6777176,-43.2494233,-22.8134098
AZU - 2853,AZUL,Nacional,2016-08-13 05:38:00+00:00,2016-08-13T05:27:00Z,2016-08-13T06:43:00Z,2016-08-13T06:27:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Marechal Rondon,Varzea Grande,MT,Brasil,Campo Grande,Campo Grande,MS,Brasil,-54.6741233,-20.4686937,-56.1172687,-15.6530786
GLO - 1803,GOL,Nacional,2016-08-13 04:00:00+00:00,2016-08-13T04:00:00Z,2016-08-13T06:45:00Z,2016-08-13T06:45:00Z,Realizado,,Zumbi Dos Palmares,Rio Largo,AL,Brasil,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-35.7928829,-9.5116056
TAM - 3471,TAM,Nacional,2016-08-13 05:13:00+00:00,2016-08-13T05:13:00Z,2016-08-13T06:45:00Z,2016-08-13T06:45:00Z,Realizado,,Santa Genoveva,Goiania,GO,Brasil,Congonhas,Sao Paulo,SP,Brasil,-46.6565842,-23.6273246,-49.2221166,-16.632488
TAM - 3737,TAM,Regional,2016-08-13 05:45:00+00:00,2016-08-13T05:45:00Z,2016-08-13T06:45:00Z,2016-08-13T06:45:00Z,Realizado,,Professor Eriberto Manoel Reino,Sao Jose Do Rio Preto,SP,Brasil,Congonhas,Sao Paulo,SP,Brasil,-46.6565842,-23.6273246,-49.4066209,-20.8159034
GLO - 5889,GOL,Nacional,2016-08-13 04:10:00+00:00,2016-08-13T04:10:00Z,2016-08-13T06:45:00Z,2016-08-13T06:45:00Z,Realizado,,Santa Maria,Aracaju,SE,Brasil,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-37.0762462,-10.9822278
AZU - 4958,AZUL,Nacional,2016-08-13 06:00:00+00:00,2016-08-13T05:53:00Z,2016-08-13T06:47:00Z,2016-08-13T06:37:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Bahia - Jorge Amado,Ilheus,BA,Brasil,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-39.0317095,-14.8140511
AZU - 2651,AZUL,Nacional,2016-08-13 03:20:00+00:00,2016-08-13T03:04:00Z,2016-08-13T06:47:00Z,2016-08-13T06:25:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Eduardo Gomes,Manaus,AM,Brasil,Pinto Martins,Fortaleza,CE,Brasil,-38.5330966,-3.7771555,-60.0463249,-3.0358474
TAM - 3181,TAM,Nacional,2016-08-13 05:10:00+00:00,2016-08-13T05:10:00Z,2016-08-13T06:50:00Z,2016-08-13T06:50:00Z,Realizado,,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-47.9172348,-15.8697369
KLM - 792,KLM ROYAL DUTCH AIRLINES,Internacional,2016-08-13 19:15:00+00:00,2016-08-13T19:15:00Z,2016-08-14T06:50:00Z,2016-08-14T06:50:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Amsterdam,Amsterdam,N/I,Holanda,4.7682744,52.3105386,-46.478126,-23.4345529
