Voos,Companhia.Aerea,Codigo.Tipo.Linha,Partida.Prevista,Partida.Real,Chegada.Prevista,Chegada.Real,Situacao.Voo,Codigo.Justificativa,Aeroporto.Origem,Cidade.Origem,Estado.Origem,Pais.Origem,Aeroporto.Destino,Cidade.Destino,Estado.Destino,Pais.Destino,LongDest,LatDest,LongOrig,LatOrig
AAL - 974,AMERICAN AIRLINES INC,Internacional,2017-03-03 22:30:00+00:00,2017-03-03T22:30:00Z,2017-03-04T08:40:00Z,2017-03-04T08:40:00Z,Realizado,,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,New York,New York,N/I,Estados Unidos,-73.7781391,40.6413111,-43.2494233,-22.8134098
AAL - 991,AMERICAN AIRLINES INC,Internacional,2017-03-03 00:20:00+00:00,2017-03-03T00:20:00Z,2017-03-03T08:30:00Z,2017-03-03T08:30:00Z,Realizado,,Miami,Miami,N/I,Estados Unidos,Tancredo Neves,Confins,MG,Brasil,-43.965396,-19.634099,-80.2870457,25.795865
AAL - 992,AMERICAN AIRLINES INC,Internacional,2017-03-03 22:15:00+00:00,2017-03-03T22:15:00Z,2017-03-04T06:50:00Z,2017-03-04T06:50:00Z,Realizado,,Tancredo Neves,Confins,MG,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-43.965396,-19.634099
AAL - 995,AMERICAN AIRLINES INC,Internacional,2017-03-03 00:00:00+00:00,2017-03-03T00:00:00Z,2017-03-03T08:25:00Z,2017-03-03T08:25:00Z,Realizado,,Miami,Miami,N/I,Estados Unidos,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-80.2870457,25.795865
AAL - 1265,AMERICAN AIRLINES INC,Internacional,2017-03-03 18:30:00+00:00,2017-03-03T19:03:00Z,2017-03-04T00:45:00Z,2017-03-04T00:11:00Z,Realizado,CONEXAO DE AERONAVE,Miami,Miami,N/I,Estados Unidos,Eduardo Gomes,Manaus,AM,Brasil,-60.0463249,-3.0358474,-80.2870457,25.795865
ACA - 90,AIR CANADA,Internacional,2017-03-03 00:55:00+00:00,2017-03-03T02:24:00Z,2017-03-03T10:55:00Z,2017-03-03T11:19:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Toronto,Toronto,N/I,Canada,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-79.6248197,43.6777176
ACA - 91,AIR CANADA,Internacional,2017-03-03 21:35:00+00:00,2017-03-03T21:33:00Z,2017-03-04T07:50:00Z,2017-03-04T08:45:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Toronto,Toronto,N/I,Canada,-79.6248197,43.6777176,-46.478126,-23.4345529
AEA - 57,AIR EUROPA S/A,Internacional,2017-03-03 19:15:00+00:00,2017-03-03T19:56:00Z,2017-03-04T06:35:00Z,2017-03-04T06:25:00Z,Realizado,CONEXAO DE AERONAVE,Madrid,Madrid,N/I,Espanha,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-3.5679515,40.4839361
AEA - 58,AIR EUROPA S/A,Internacional,2017-03-03 15:05:00+00:00,2017-03-03T15:05:00Z,2017-03-04T01:30:00Z,2017-03-04T01:30:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Madrid,Madrid,N/I,Espanha,-3.5679515,40.4839361,-46.478126,-23.4345529
AFR - 442,AIR FRANCE,Internacional,2017-03-03 19:35:00+00:00,2017-03-03T19:35:00Z,2017-03-04T07:10:00Z,2017-03-04T07:10:00Z,Realizado,,Paris,Paris,N/I,Franca,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,2.5479245,49.0096906
AFR - 443,AIR FRANCE,Internacional,2017-03-03 16:40:00+00:00,2017-03-03T18:48:00Z,2017-03-04T03:40:00Z,2017-03-04T06:09:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Paris,Paris,N/I,Franca,2.5479245,49.0096906,-43.2494233,-22.8134098
AFR - 454,AIR FRANCE,Internacional,2017-03-03 19:20:00+00:00,2017-03-03T19:20:00Z,2017-03-04T07:15:00Z,2017-03-04T07:15:00Z,Realizado,,Paris,Paris,N/I,Franca,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,2.5479245,49.0096906
AFR - 457,AIR FRANCE,Internacional,2017-03-03 16:55:00+00:00,2017-03-03T16:55:00Z,2017-03-04T04:15:00Z,2017-03-04T04:15:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Paris,Paris,N/I,Franca,2.5479245,49.0096906,-46.478126,-23.4345529
ARG - 1225,AEROLINEAS ARGENTINAS,Internacional,2017-03-03 04:10:00+00:00,2017-03-03T04:10:00Z,2017-03-03T09:00:00Z,2017-03-03T09:00:00Z,Realizado,,Porto Seguro,Porto Seguro,BA,Brasil,Cordoba,Cordoba,N/I,Argentina,-64.2123198,-31.3154367,-39.0821431,-16.4395303
ARG - 1228,AEROLINEAS ARGENTINAS,Internacional,2017-03-03 10:35:00+00:00,2017-03-03T10:35:00Z,2017-03-03T15:00:00Z,2017-03-03T15:00:00Z,Realizado,,Buenos Aires,Buenos Aires,N/I,Argentina,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-58.5348284,-34.8150044
ARG - 1229,AEROLINEAS ARGENTINAS,Internacional,2017-03-03 16:00:00+00:00,2017-03-03T16:00:00Z,2017-03-03T20:50:00Z,2017-03-03T20:50:00Z,Realizado,,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,Buenos Aires,Buenos Aires,N/I,Argentina,-58.5348284,-34.8150044,-38.3312411,-12.9110977
ARG - 1230,AEROLINEAS ARGENTINAS,Internacional,2017-03-03 10:15:00+00:00,2017-03-03T10:15:00Z,2017-03-03T11:50:00Z,2017-03-03T11:50:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Salgado Filho,Porto Alegre,RS,Brasil,-51.1753811,-29.9934732,-58.536759,-34.816662
ARG - 1231,AEROLINEAS ARGENTINAS,Internacional,2017-03-03 12:35:00+00:00,2017-03-03T12:35:00Z,2017-03-03T14:20:00Z,2017-03-03T14:20:00Z,Realizado,,Salgado Filho,Porto Alegre,RS,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-51.1753811,-29.9934732
ARG - 1240,AEROLINEAS ARGENTINAS,Internacional,2017-03-03 07:05:00+00:00,2017-03-03T07:05:00Z,2017-03-03T09:45:00Z,2017-03-03T09:45:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-58.536759,-34.816662
ARG - 1241,AEROLINEAS ARGENTINAS,Internacional,2017-03-03 10:30:00+00:00,2017-03-03T10:30:00Z,2017-03-03T13:25:00Z,2017-03-03T13:25:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-46.478126,-23.4345529
ARG - 1244,AEROLINEAS ARGENTINAS,Internacional,2017-03-03 15:35:00+00:00,2017-03-03T15:35:00Z,2017-03-03T18:15:00Z,2017-03-03T18:15:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-58.536759,-34.816662
ARG - 1245,AEROLINEAS ARGENTINAS,Internacional,2017-03-03 18:55:00+00:00,2017-03-03T18:55:00Z,2017-03-03T21:55:00Z,2017-03-03T21:55:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-46.478126,-23.4345529
ARG - 1248,AEROLINEAS ARGENTINAS,Internacional,2017-03-03 19:30:00+00:00,2017-03-03T19:30:00Z,2017-03-03T22:15:00Z,2017-03-03T22:15:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-58.536759,-34.816662
ARG - 1249,AEROLINEAS ARGENTINAS,Internacional,2017-03-03 05:45:00+00:00,2017-03-03T05:45:00Z,2017-03-03T08:40:00Z,2017-03-03T08:40:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-46.478126,-23.4345529
ARG - 1250,AEROLINEAS ARGENTINAS,Internacional,2017-03-03 13:55:00+00:00,2017-03-03T13:55:00Z,2017-03-03T16:50:00Z,2017-03-03T16:50:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-58.536759,-34.816662
ARG - 1251,AEROLINEAS ARGENTINAS,Internacional,2017-03-03 17:50:00+00:00,2017-03-03T17:50:00Z,2017-03-03T21:10:00Z,2017-03-03T21:10:00Z,Realizado,,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Buenos Aires,Buenos Aires,N/I,Argentina,-58.5348284,-34.8150044,-43.2494233,-22.8134098
ARG - 1270,AEROLINEAS ARGENTINAS,Internacional,2017-03-03 06:00:00+00:00,,2017-03-03T08:58:00Z,,Cancelado,AUTORIZADO,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Hercilio Luz,Florianopolis,SC,Brasil,-48.5459657,-27.670118,-58.536759,-34.816662
ARG - 1271,AEROLINEAS ARGENTINAS,Internacional,2017-03-03 09:50:00+00:00,,2017-03-03T11:00:00Z,,Cancelado,AUTORIZADO,Hercilio Luz,Florianopolis,SC,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-48.5459657,-27.670118
ARG - 1272,AEROLINEAS ARGENTINAS,Internacional,2017-03-03 12:05:00+00:00,2017-03-03T12:05:00Z,2017-03-03T15:05:00Z,2017-03-03T15:05:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Hercilio Luz,Florianopolis,SC,Brasil,-48.5459657,-27.670118,-58.536759,-34.816662
ARG - 1273,AEROLINEAS ARGENTINAS,Internacional,2017-03-03 15:55:00+00:00,2017-03-03T15:55:00Z,2017-03-03T17:00:00Z,2017-03-03T17:00:00Z,Realizado,,Hercilio Luz,Florianopolis,SC,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-48.5459657,-27.670118
ARG - 1278,AEROLINEAS ARGENTINAS,Internacional,2017-03-03 18:05:00+00:00,2017-03-03T18:05:00Z,2017-03-03T21:05:00Z,2017-03-03T21:05:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Hercilio Luz,Florianopolis,SC,Brasil,-48.5459657,-27.670118,-58.536759,-34.816662
ARG - 1279,AEROLINEAS ARGENTINAS,Internacional,2017-03-03 21:55:00+00:00,2017-03-03T21:55:00Z,2017-03-03T23:05:00Z,2017-03-03T23:05:00Z,Realizado,,Hercilio Luz,Florianopolis,SC,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-48.5459657,-27.670118
ARG - 1292,AEROLINEAS ARGENTINAS,Internacional,2017-03-03 06:35:00+00:00,2017-03-03T06:35:00Z,2017-03-03T09:30:00Z,2017-03-03T09:30:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-58.536759,-34.816662
ARG - 1293,AEROLINEAS ARGENTINAS,Internacional,2017-03-03 10:10:00+00:00,2017-03-03T10:10:00Z,2017-03-03T13:25:00Z,2017-03-03T13:25:00Z,Realizado,,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-43.2494233,-22.8134098
ARG - 1296,AEROLINEAS ARGENTINAS,Internacional,2017-03-03 20:30:00+00:00,2017-03-03T20:30:00Z,2017-03-03T23:30:00Z,2017-03-03T23:30:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-58.536759,-34.816662
ARG - 1297,AEROLINEAS ARGENTINAS,Internacional,2017-03-03 06:10:00+00:00,2017-03-03T06:10:00Z,2017-03-03T09:35:00Z,2017-03-03T09:35:00Z,Realizado,,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-43.2494233,-22.8134098
AUT - 2230,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2017-03-03 10:15:00+00:00,2017-03-03T10:15:00Z,2017-03-03T11:50:00Z,2017-03-03T11:50:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Salgado Filho,Porto Alegre,RS,Brasil,-51.1753811,-29.9934732,-58.536759,-34.816662
AUT - 2231,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2017-03-03 12:35:00+00:00,2017-03-03T12:35:00Z,2017-03-03T14:20:00Z,2017-03-03T14:20:00Z,Realizado,,Salgado Filho,Porto Alegre,RS,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-51.1753811,-29.9934732
AUT - 2242,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2017-03-03 20:00:00+00:00,2017-03-03T20:00:00Z,2017-03-03T22:45:00Z,2017-03-03T22:45:00Z,Realizado,,Buenos Aires,Buenos Aires,N/I,Argentina,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-58.5348284,-34.8150044
AUT - 2266,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2017-03-03 12:05:00+00:00,2017-03-03T12:05:00Z,2017-03-03T14:10:00Z,2017-03-03T14:10:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Afonso Pena,Sao Jose Dos Pinhais,PR,Brasil,-49.1724811,-25.5327132,-58.536759,-34.816662
AUT - 2267,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2017-03-03 15:00:00+00:00,2017-03-03T15:00:00Z,2017-03-03T17:30:00Z,2017-03-03T17:30:00Z,Realizado,,Afonso Pena,Sao Jose Dos Pinhais,PR,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-49.1724811,-25.5327132
AUT - 2294,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2017-03-03 18:20:00+00:00,2017-03-03T18:20:00Z,2017-03-03T21:20:00Z,2017-03-03T21:20:00Z,Realizado,,Buenos Aires,Buenos Aires,N/I,Argentina,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-58.5348284,-34.8150044
AUT - 2295,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2017-03-03 22:00:00+00:00,2017-03-03T22:47:00Z,2017-03-04T01:25:00Z,2017-03-04T02:12:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-43.2494233,-22.8134098
AVA - 85,AVIANCA,Internacional,2017-03-03 00:04:00+00:00,2017-03-03T00:17:00Z,2017-03-03T06:15:00Z,2017-03-03T06:20:00Z,Realizado,LIBERACAO SERV. TRAFEGO AEREO/ANTECIPACAO,Bogota,Bogota,N/I,Colombia,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-74.1444969,4.7014128
AVA - 86,AVIANCA,Internacional,2017-03-03 08:30:00+00:00,2017-03-03T08:17:00Z,2017-03-03T14:34:00Z,2017-03-03T13:59:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Bogota,Bogota,N/I,Colombia,-74.1444969,4.7014128,-46.478126,-23.4345529
AVA - 248,AVIANCA,Internacional,2017-03-03 01:10:00+00:00,2017-03-03T01:08:00Z,2017-03-03T07:13:00Z,2017-03-03T06:53:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Bogota,Bogota,N/I,Colombia,-74.1444969,4.7014128,-46.478126,-23.4345529
AVA - 249,AVIANCA,Internacional,2017-03-03 17:00:00+00:00,2017-03-03T17:05:00Z,2017-03-03T23:10:00Z,2017-03-03T23:34:00Z,Realizado,ATRASO AEROPORTO DE ALTERNATIVA - CONDICOES METEOROLOGICAS,Bogota,Bogota,N/I,Colombia,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-74.1444969,4.7014128
AVA - 260,AVIANCA,Internacional,2017-03-03 08:00:00+00:00,2017-03-03T07:52:00Z,2017-03-03T14:33:00Z,2017-03-03T14:03:00Z,Realizado,,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Bogota,Bogota,N/I,Colombia,-74.1444969,4.7014128,-43.2494233,-22.8134098
AVA - 261,AVIANCA,Internacional,2017-03-03 00:18:00+00:00,2017-03-03T00:18:00Z,2017-03-03T06:35:00Z,2017-03-03T06:39:00Z,Realizado,ATRASO AEROPORTO DE ALTERNATIVA - CONDICOES METEOROLOGICAS,Bogota,Bogota,N/I,Colombia,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-74.1444969,4.7014128
AZA - 672,ALITALIA,Internacional,2017-03-03 18:45:00+00:00,2017-03-03T17:47:00Z,2017-03-04T07:00:00Z,2017-03-04T06:00:00Z,Realizado,,Roma,Roma,N/I,Italia,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,12.592979,41.7990531
AZA - 673,ALITALIA,Internacional,2017-03-03 17:00:00+00:00,2017-03-03T15:54:00Z,2017-03-04T04:00:00Z,2017-03-04T03:09:00Z,Realizado,,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Roma,Roma,N/I,Italia,12.592979,41.7990531,-43.2494233,-22.8134098
AZA - 674,ALITALIA,Internacional,2017-03-03 19:05:00+00:00,2017-03-03T18:05:00Z,2017-03-04T07:25:00Z,2017-03-04T06:07:00Z,Realizado,,Roma,Roma,N/I,Italia,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,12.592979,41.7990531
AZA - 675,ALITALIA,Internacional,2017-03-03 17:15:00+00:00,2017-03-03T16:02:00Z,2017-03-04T04:15:00Z,2017-03-04T02:52:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Roma,Roma,N/I,Italia,12.592979,41.7990531,-46.478126,-23.4345529
AZU - 2400,AZUL,Nacional,2017-03-03 08:25:00+00:00,2017-03-03T08:08:00Z,2017-03-03T09:30:00Z,2017-03-03T09:17:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Santos Dumont,Rio De Janeiro,RJ,Brasil,-43.1648755,-22.9111438,-46.478126,-23.4345529
AZU - 2402,AZUL,Nacional,2017-03-03 12:10:00+00:00,2017-03-03T12:10:00Z,2017-03-03T13:15:00Z,2017-03-03T13:14:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Santos Dumont,Rio De Janeiro,RJ,Brasil,-43.1648755,-22.9111438,-46.478126,-23.4345529
AZU - 2403,AZUL,Regional,2017-03-03 08:25:00+00:00,2017-03-03T08:25:00Z,2017-03-03T09:35:00Z,2017-03-03T09:35:00Z,Realizado,,Santos Dumont,Rio De Janeiro,RJ,Brasil,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-43.1648755,-22.9111438
AZU - 2404,AZUL,Regional,2017-03-03 09:13:00+00:00,,2017-03-03T10:58:00Z,,Cancelado,AUTORIZADO,Afonso Pena,Sao Jose Dos Pinhais,PR,Brasil,Cataratas,Foz Do Iguacu,PR,Brasil,-54.4909265,-25.5938142,-49.1724811,-25.5327132
AZU - 2406,AZUL,Nacional,2017-03-03 19:25:00+00:00,2017-03-03T20:00:00Z,2017-03-03T20:30:00Z,2017-03-03T21:00:00Z,Realizado,AEROPORTO DESTINO ABAIXO DOS LIMITES,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Santos Dumont,Rio De Janeiro,RJ,Brasil,-43.1648755,-22.9111438,-46.478126,-23.4345529
AZU - 2407,AZUL,Regional,2017-03-03 17:45:00+00:00,2017-03-03T17:45:00Z,2017-03-03T18:50:00Z,2017-03-03T18:50:00Z,Realizado,,Santos Dumont,Rio De Janeiro,RJ,Brasil,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-43.1648755,-22.9111438
AZU - 2408,AZUL,Nacional,2017-03-03 17:15:00+00:00,2017-03-03T17:11:00Z,2017-03-03T18:20:00Z,2017-03-03T18:14:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Eurico De Aguiar Salles,Vitoria,ES,Brasil,Santos Dumont,Rio De Janeiro,RJ,Brasil,-43.1648755,-22.9111438,-40.2835346,-20.2576489
AZU - 2409,AZUL,Nacional,2017-03-03 11:20:00+00:00,2017-03-03T11:41:00Z,2017-03-03T12:35:00Z,2017-03-03T12:40:00Z,Realizado,TROCA DE AERONAVE,Santos Dumont,Rio De Janeiro,RJ,Brasil,Eurico De Aguiar Salles,Vitoria,ES,Brasil,-40.2835346,-20.2576489,-43.1648755,-22.9111438
AZU - 2410,AZUL,Regional,2017-03-03 06:00:00+00:00,,2017-03-03T07:20:00Z,,Cancelado,AUTORIZADO,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Tancredo Neves,Confins,MG,Brasil,-43.965396,-19.634099,-46.478126,-23.4345529
