Voos,Companhia.Aerea,Codigo.Tipo.Linha,Partida.Prevista,Partida.Real,Chegada.Prevista,Chegada.Real,Situacao.Voo,Codigo.Justificativa,Aeroporto.Origem,Cidade.Origem,Estado.Origem,Pais.Origem,Aeroporto.Destino,Cidade.Destino,Estado.Destino,Pais.Destino,LongDest,LatDest,LongOrig,LatOrig
ARG - 1297,AEROLINEAS ARGENTINAS,Internacional,2016-07-10 06:10:00+00:00,2016-07-10T06:10:00Z,2016-07-10T09:35:00Z,2016-07-10T09:35:00Z,Realizado,,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-43.2494233,-22.8134098
AUT - 2264,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2016-07-10 06:10:00+00:00,2016-07-10T06:10:00Z,2016-07-10T09:15:00Z,2016-07-10T09:15:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Tancredo Neves,Confins,MG,Brasil,-43.965396,-19.634099,-58.536759,-34.816662
AUT - 2265,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2016-07-10 09:55:00+00:00,2016-07-10T09:55:00Z,2016-07-10T13:30:00Z,2016-07-10T13:30:00Z,Realizado,,Tancredo Neves,Confins,MG,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-43.965396,-19.634099
AUT - 2266,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2016-07-10 12:05:00+00:00,2016-07-10T12:05:00Z,2016-07-10T14:13:00Z,2016-07-10T14:13:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Afonso Pena,Sao Jose Dos Pinhais,PR,Brasil,-49.1724811,-25.5327132,-58.536759,-34.816662
AUT - 2267,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2016-07-10 14:53:00+00:00,2016-07-10T14:53:00Z,2016-07-10T17:30:00Z,2016-07-10T17:30:00Z,Realizado,,Afonso Pena,Sao Jose Dos Pinhais,PR,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-49.1724811,-25.5327132
AVA - 85,AVIANCA,Internacional,2016-07-10 00:04:00+00:00,2016-07-10T00:57:00Z,2016-07-10T06:15:00Z,2016-07-10T06:52:00Z,Realizado,DEFEITOS DA AERONAVE,Bogota,Bogota,N/I,Colombia,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-74.1444969,4.7014128
AVA - 86,AVIANCA,Internacional,2016-07-10 08:30:00+00:00,2016-07-10T08:24:00Z,2016-07-10T14:34:00Z,2016-07-10T14:27:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Bogota,Bogota,N/I,Colombia,-74.1444969,4.7014128,-46.478126,-23.4345529
AVA - 248,AVIANCA,Internacional,2016-07-10 01:45:00+00:00,2016-07-10T01:37:00Z,2016-07-10T07:48:00Z,2016-07-10T07:18:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Bogota,Bogota,N/I,Colombia,-74.1444969,4.7014128,-46.478126,-23.4345529
AVA - 249,AVIANCA,Internacional,2016-07-10 17:00:00+00:00,2016-07-10T16:53:00Z,2016-07-10T23:10:00Z,2016-07-10T23:22:00Z,Realizado,,Bogota,Bogota,N/I,Colombia,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-74.1444969,4.7014128
AVA - 260,AVIANCA,Internacional,2016-07-10 08:00:00+00:00,2016-07-10T07:58:00Z,2016-07-10T14:33:00Z,2016-07-10T14:40:00Z,Realizado,,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Bogota,Bogota,N/I,Colombia,-74.1444969,4.7014128,-43.2494233,-22.8134098
AVA - 261,AVIANCA,Internacional,2016-07-10 00:18:00+00:00,2016-07-10T00:16:00Z,2016-07-10T06:35:00Z,2016-07-10T06:33:00Z,Realizado,,Bogota,Bogota,N/I,Colombia,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-74.1444969,4.7014128
AZA - 672,ALITALIA,Internacional,2016-07-10 16:45:00+00:00,2016-07-10T16:54:00Z,2016-07-11T04:50:00Z,2016-07-11T04:15:00Z,Realizado,LIBERACAO SERV. TRAFEGO AEREO/ANTECIPACAO,Roma,Roma,N/I,Italia,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,12.592979,41.7990531
AZA - 673,ALITALIA,Internacional,2016-07-10 14:35:00+00:00,2016-07-10T14:33:00Z,2016-07-11T01:25:00Z,2016-07-11T01:44:00Z,Realizado,,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Roma,Roma,N/I,Italia,12.592979,41.7990531,-43.2494233,-22.8134098
AZA - 674,ALITALIA,Internacional,2016-07-10 17:05:00+00:00,2016-07-10T17:30:00Z,2016-07-11T05:05:00Z,2016-07-11T05:17:00Z,Realizado,,Roma,Roma,N/I,Italia,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,12.592979,41.7990531
AZA - 675,ALITALIA,Internacional,2016-07-10 15:05:00+00:00,2016-07-10T14:55:00Z,2016-07-11T02:15:00Z,2016-07-11T02:14:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Roma,Roma,N/I,Italia,12.592979,41.7990531,-46.478126,-23.4345529
AZU - 2401,AZUL,Nacional,2016-07-10 07:55:00+00:00,2016-07-10T07:55:00Z,2016-07-10T08:55:00Z,2016-07-10T08:45:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Coronel Altino Machado,Governador Valadares,MG,Brasil,Tancredo Neves,Confins,MG,Brasil,-43.965396,-19.634099,-41.9854826,-18.8975955
AZU - 2403,AZUL,Regional,2016-07-10 08:25:00+00:00,,2016-07-10T09:35:00Z,,Cancelado,AUTORIZADO,Santos Dumont,Rio De Janeiro,RJ,Brasil,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-43.1648755,-22.9111438
AZU - 2405,AZUL,Nacional,2016-07-10 13:05:00+00:00,2016-07-10T12:55:00Z,2016-07-10T14:20:00Z,2016-07-10T13:59:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Santos Dumont,Rio De Janeiro,RJ,Brasil,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-43.1648755,-22.9111438
AZU - 2406,AZUL,Nacional,2016-07-10 19:25:00+00:00,2016-07-10T19:23:00Z,2016-07-10T20:30:00Z,2016-07-10T20:12:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Santos Dumont,Rio De Janeiro,RJ,Brasil,-43.1648755,-22.9111438,-46.478126,-23.4345529
AZU - 2408,AZUL,Regional,2016-07-10 17:15:00+00:00,2016-07-10T17:15:00Z,2016-07-10T18:20:00Z,2016-07-10T18:20:00Z,Realizado,,Eurico De Aguiar Salles,Vitoria,ES,Brasil,Santos Dumont,Rio De Janeiro,RJ,Brasil,-43.1648755,-22.9111438,-40.2835346,-20.2576489
