Voos,Companhia.Aerea,Codigo.Tipo.Linha,Partida.Prevista,Partida.Real,Chegada.Prevista,Chegada.Real,Situacao.Voo,Codigo.Justificativa,Aeroporto.Origem,Cidade.Origem,Estado.Origem,Pais.Origem,Aeroporto.Destino,Cidade.Destino,Estado.Destino,Pais.Destino,LongDest,LatDest,LongOrig,LatOrig
AAL - 964,AMERICAN AIRLINES INC,Internacional,2016-03-24 00:35:00+00:00,2016-03-14T00:25:00Z,2016-03-24T05:59:00Z,2016-03-14T05:43:00Z,Realizado,LIBERACAO SERV. TRAFEGO AEREO/ANTECIPACAO,Eduardo Gomes,Manaus,AM,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-60.0463249,-3.0358474
ACA - 90,AIR CANADA,Internacional,2016-03-24 01:35:00+00:00,2016-03-23T23:33:00Z,2016-03-24T09:55:00Z,2016-03-24T10:32:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Toronto,Toronto,N/I,Canada,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-79.6248197,43.6777176
ACA - 90,AIR CANADA,Internacional,2016-03-24 01:35:00+00:00,2016-03-24T01:35:00Z,2016-03-24T09:55:00Z,2016-03-14T10:43:00Z,Realizado,DEFEITOS DA AERONAVE,Toronto,Toronto,N/I,Canada,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-79.6248197,43.6777176
ACA - 91,AIR CANADA,Internacional,2016-03-24 20:20:00+00:00,2016-03-24T20:20:00Z,2016-03-25T06:25:00Z,2016-03-25T06:25:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Toronto,Toronto,N/I,Canada,-79.6248197,43.6777176,-46.478126,-23.4345529
ACA - 91,AIR CANADA,Internacional,2016-03-24 20:20:00+00:00,2016-03-24T20:20:00Z,2016-03-25T06:25:00Z,2016-03-15T07:59:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Toronto,Toronto,N/I,Canada,-79.6248197,43.6777176,-46.478126,-23.4345529
ACA - 98,AIR CANADA,Internacional,2016-03-24 02:05:00+00:00,2016-03-24T00:48:00Z,2016-03-24T10:25:00Z,2016-03-24T11:11:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Toronto,Toronto,N/I,Canada,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-79.6248197,43.6777176
ACA - 99,AIR CANADA,Internacional,2016-03-24 19:43:00+00:00,2016-03-24T19:43:00Z,2016-03-25T05:45:00Z,2016-03-25T05:45:00Z,Realizado,,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Toronto,Toronto,N/I,Canada,-79.6248197,43.6777176,-43.2494233,-22.8134098
AEA - 57,AIR EUROPA S/A,Internacional,2016-03-24 19:10:00+00:00,2016-03-14T19:57:00Z,2016-03-25T06:35:00Z,2016-03-15T07:12:00Z,Realizado,DEFEITOS DA AERONAVE,Madrid,Madrid,N/I,Espanha,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-3.5679515,40.4839361
AEA - 57,AIR EUROPA S/A,Internacional,2016-03-24 19:10:00+00:00,2016-03-24T19:41:00Z,2016-03-25T06:35:00Z,2016-03-25T06:32:00Z,Realizado,CONEXAO DE AERONAVE,Madrid,Madrid,N/I,Espanha,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-3.5679515,40.4839361
AEA - 58,AIR EUROPA S/A,Internacional,2016-03-24 15:05:00+00:00,2016-03-24T15:05:00Z,2016-03-25T01:30:00Z,2016-03-25T01:30:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Madrid,Madrid,N/I,Espanha,-3.5679515,40.4839361,-46.478126,-23.4345529
AEA - 58,AIR EUROPA S/A,Internacional,2016-03-24 15:05:00+00:00,2016-03-14T05:05:00Z,2016-03-25T01:30:00Z,2016-03-15T00:54:00Z,Realizado,CONEXAO DE AERONAVE,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Madrid,Madrid,N/I,Espanha,-3.5679515,40.4839361,-46.478126,-23.4345529
AEA - 83,AIR EUROPA S/A,Internacional,2016-03-24 10:50:00+00:00,2016-03-24T11:39:00Z,2016-03-24T20:15:00Z,2016-03-24T20:26:00Z,Realizado,MIGRACAO/ALFANDEGA/SAUDE,Madrid,Madrid,N/I,Espanha,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-3.5679515,40.4839361
AEA - 84,AIR EUROPA S/A,Internacional,2016-03-24 22:30:00+00:00,2016-03-24T22:40:00Z,2016-03-25T07:10:00Z,2016-03-25T06:27:00Z,Realizado,CONEXAO DE AERONAVE,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,Madrid,Madrid,N/I,Espanha,-3.5679515,40.4839361,-38.3312411,-12.9110977
AFR - 442,AIR FRANCE,Internacional,2016-03-24 19:20:00+00:00,2016-03-24T19:20:00Z,2016-03-25T07:13:00Z,2016-03-25T07:13:00Z,Realizado,,Paris,Paris,N/I,Franca,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,2.5479245,49.0096906
AFR - 442,AIR FRANCE,Internacional,2016-03-24 19:20:00+00:00,2016-03-24T20:03:00Z,2016-03-25T07:13:00Z,2016-03-25T07:25:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Paris,Paris,N/I,Franca,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,2.5479245,49.0096906
AFR - 443,AIR FRANCE,Internacional,2016-03-24 17:05:00+00:00,2016-03-24T17:36:00Z,2016-03-25T04:00:00Z,2016-03-25T04:31:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Paris,Paris,N/I,Franca,2.5479245,49.0096906,-43.2494233,-22.8134098
AFR - 443,AIR FRANCE,Internacional,2016-03-24 17:05:00+00:00,2016-03-24T17:05:00Z,2016-03-25T04:00:00Z,2016-03-25T04:00:00Z,Realizado,,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Paris,Paris,N/I,Franca,2.5479245,49.0096906,-43.2494233,-22.8134098
AFR - 454,AIR FRANCE,Internacional,2016-03-24 19:20:00+00:00,2016-03-24T19:20:00Z,2016-03-25T07:10:00Z,2016-03-25T07:10:00Z,Realizado,,Paris,Paris,N/I,Franca,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,2.5479245,49.0096906
AFR - 457,AIR FRANCE,Internacional,2016-03-24 17:15:00+00:00,2016-03-24T17:15:00Z,2016-03-25T04:30:00Z,2016-03-25T04:30:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Paris,Paris,N/I,Franca,2.5479245,49.0096906,-46.478126,-23.4345529
AFR - 457,AIR FRANCE,Internacional,2016-03-24 17:15:00+00:00,2016-03-24T17:07:00Z,2016-03-25T04:30:00Z,2016-03-25T03:54:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Paris,Paris,N/I,Franca,2.5479245,49.0096906,-46.478126,-23.4345529
AFR - 515,AIR FRANCE,Internacional,2016-03-24 23:16:00+00:00,2016-03-24T23:16:00Z,2016-03-25T10:10:00Z,2016-03-25T10:10:00Z,Realizado,,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Paris,Paris,N/I,Franca,2.5479245,49.0096906,-47.9172348,-15.8697369
AFR - 520,AIR FRANCE,Internacional,2016-03-24 06:30:00+00:00,2016-03-24T06:30:00Z,2016-03-24T17:48:00Z,2016-03-24T17:48:00Z,Realizado,,Paris,Paris,N/I,Franca,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,-47.9172348,-15.8697369,2.5479245,49.0096906
ARE - 3505,AIRES - LAN COLOMBIA,Internacional,2016-03-24 23:15:00+00:00,2016-03-24T23:15:00Z,2016-03-25T05:35:00Z,2016-03-25T05:35:00Z,Realizado,,Bogota,Bogota,N/I,Colombia,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-74.1444969,4.7014128
ARE - 3506,AIRES - LAN COLOMBIA,Internacional,2016-03-24 14:40:00+00:00,2016-03-24T14:40:00Z,2016-03-24T21:00:00Z,2016-03-24T21:00:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Bogota,Bogota,N/I,Colombia,-74.1444969,4.7014128,-46.478126,-23.4345529
ARG - 1228,AEROLINEAS ARGENTINAS,Internacional,2016-03-24 00:45:00+00:00,2016-03-24T00:45:00Z,2016-03-24T05:10:00Z,2016-03-24T05:10:00Z,Realizado,,Buenos Aires,Buenos Aires,N/I,Argentina,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-58.5348284,-34.8150044
ARG - 1229,AEROLINEAS ARGENTINAS,Internacional,2016-03-24 06:00:00+00:00,2016-03-24T06:00:00Z,2016-03-24T10:50:00Z,2016-03-24T10:50:00Z,Realizado,,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,Buenos Aires,Buenos Aires,N/I,Argentina,-58.5348284,-34.8150044,-38.3312411,-12.9110977
ARG - 1240,AEROLINEAS ARGENTINAS,Internacional,2016-03-24 07:05:00+00:00,2016-03-24T07:05:00Z,2016-03-24T09:45:00Z,2016-03-24T09:45:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-58.536759,-34.816662
ARG - 1241,AEROLINEAS ARGENTINAS,Internacional,2016-03-24 10:30:00+00:00,2016-03-24T10:30:00Z,2016-03-24T13:35:00Z,2016-03-24T13:35:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-46.478126,-23.4345529
ARG - 1244,AEROLINEAS ARGENTINAS,Internacional,2016-03-24 16:15:00+00:00,2016-03-14T16:15:00Z,2016-03-24T19:00:00Z,2016-03-14T19:55:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-58.536759,-34.816662
ARG - 1244,AEROLINEAS ARGENTINAS,Internacional,2016-03-24 16:15:00+00:00,2016-03-24T16:15:00Z,2016-03-24T19:00:00Z,2016-03-24T19:00:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-58.536759,-34.816662
ARG - 1245,AEROLINEAS ARGENTINAS,Internacional,2016-03-24 19:45:00+00:00,2016-03-14T21:10:00Z,2016-03-24T22:40:00Z,2016-03-14T23:44:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-46.478126,-23.4345529
ARG - 1245,AEROLINEAS ARGENTINAS,Internacional,2016-03-24 19:45:00+00:00,2016-03-24T19:45:00Z,2016-03-24T22:40:00Z,2016-03-24T22:40:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-46.478126,-23.4345529
ARG - 1248,AEROLINEAS ARGENTINAS,Internacional,2016-03-24 19:25:00+00:00,2016-03-24T19:25:00Z,2016-03-24T22:15:00Z,2016-03-24T22:15:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-58.536759,-34.816662
ARG - 1249,AEROLINEAS ARGENTINAS,Internacional,2016-03-24 05:50:00+00:00,2016-03-24T05:50:00Z,2016-03-24T08:50:00Z,2016-03-24T08:50:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-46.478126,-23.4345529
ARG - 1250,AEROLINEAS ARGENTINAS,Internacional,2016-03-24 09:45:00+00:00,2016-03-24T09:45:00Z,2016-03-24T12:52:00Z,2016-03-24T12:52:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-58.536759,-34.816662
ARG - 1251,AEROLINEAS ARGENTINAS,Internacional,2016-03-24 13:33:00+00:00,2016-03-24T13:33:00Z,2016-03-24T16:50:00Z,2016-03-24T16:50:00Z,Realizado,,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-43.2494233,-22.8134098
ARG - 1252,AEROLINEAS ARGENTINAS,Internacional,2016-03-24 10:55:00+00:00,2016-03-24T10:55:00Z,2016-03-24T13:53:00Z,2016-03-24T13:53:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-58.536759,-34.816662
ARG - 1253,AEROLINEAS ARGENTINAS,Internacional,2016-03-24 14:36:00+00:00,2016-03-14T15:02:00Z,2016-03-24T17:52:00Z,2016-03-14T18:00:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-43.2494233,-22.8134098
ARG - 1253,AEROLINEAS ARGENTINAS,Internacional,2016-03-24 14:36:00+00:00,2016-03-24T15:05:00Z,2016-03-24T17:52:00Z,2016-03-24T18:20:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-43.2494233,-22.8134098
ARG - 1254,AEROLINEAS ARGENTINAS,Internacional,2016-03-24 21:50:00+00:00,2016-03-24T21:50:00Z,2016-03-24T00:50:00Z,2016-03-24T00:50:00Z,Realizado,,Buenos Aires,Buenos Aires,N/I,Argentina,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-58.5348284,-34.8150044
ARG - 1255,AEROLINEAS ARGENTINAS,Internacional,2016-03-24 01:31:00+00:00,2016-03-24T01:31:00Z,2016-03-24T04:50:00Z,2016-03-24T04:50:00Z,Realizado,,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Buenos Aires,Buenos Aires,N/I,Argentina,-58.5348284,-34.8150044,-43.2494233,-22.8134098
ARG - 1256,AEROLINEAS ARGENTINAS,Internacional,2016-03-24 17:05:00+00:00,2016-03-14T18:55:00Z,2016-03-24T20:03:00Z,2016-03-14T21:18:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-58.536759,-34.816662
ARG - 1256,AEROLINEAS ARGENTINAS,Internacional,2016-03-24 17:05:00+00:00,2016-03-24T17:05:00Z,2016-03-24T20:03:00Z,2016-03-24T20:03:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-58.536759,-34.816662
ARG - 1257,AEROLINEAS ARGENTINAS,Internacional,2016-03-24 21:19:00+00:00,2016-03-24T21:19:00Z,2016-03-25T00:10:00Z,2016-03-25T00:10:00Z,Realizado,,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Buenos Aires,Buenos Aires,N/I,Argentina,-58.5348284,-34.8150044,-43.2494233,-22.8134098
ARG - 1257,AEROLINEAS ARGENTINAS,Internacional,2016-03-24 21:19:00+00:00,2016-03-14T22:28:00Z,2016-03-25T00:10:00Z,2016-03-15T01:32:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Buenos Aires,Buenos Aires,N/I,Argentina,-58.5348284,-34.8150044,-43.2494233,-22.8134098
ARG - 1272,AEROLINEAS ARGENTINAS,Internacional,2016-03-24 19:00:00+00:00,2016-03-24T19:00:00Z,2016-03-24T21:03:00Z,2016-03-24T21:03:00Z,Realizado,,Buenos Aires,Buenos Aires,N/I,Argentina,Hercilio Luz,Florianopolis,SC,Brasil,-48.5459657,-27.670118,-58.5348284,-34.8150044
ARG - 1273,AEROLINEAS ARGENTINAS,Internacional,2016-03-24 21:40:00+00:00,2016-03-24T21:40:00Z,2016-03-24T23:50:00Z,2016-03-24T23:50:00Z,Realizado,,Hercilio Luz,Florianopolis,SC,Brasil,Buenos Aires,Buenos Aires,N/I,Argentina,-58.5348284,-34.8150044,-48.5459657,-27.670118
ARG - 1292,AEROLINEAS ARGENTINAS,Internacional,2016-03-24 06:15:00+00:00,2016-03-24T06:15:00Z,2016-03-24T09:17:00Z,2016-03-24T09:17:00Z,Realizado,,Buenos Aires,Buenos Aires,N/I,Argentina,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-58.5348284,-34.8150044
ARG - 1293,AEROLINEAS ARGENTINAS,Internacional,2016-03-24 10:04:00+00:00,2016-03-24T10:04:00Z,2016-03-24T13:12:00Z,2016-03-24T13:12:00Z,Realizado,,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-43.2494233,-22.8134098
AUT - 2274,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2016-03-24 09:40:00+00:00,2016-03-24T09:40:00Z,2016-03-24T12:25:00Z,2016-03-24T12:25:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-58.536759,-34.816662
AUT - 2275,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2016-03-24 13:15:00+00:00,2016-03-24T13:15:00Z,2016-03-24T16:10:00Z,2016-03-24T16:10:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-46.478126,-23.4345529
AUT - 2276,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2016-03-24 22:10:00+00:00,2016-03-24T22:10:00Z,2016-03-25T00:55:00Z,2016-03-25T00:55:00Z,Realizado,,Buenos Aires,Buenos Aires,N/I,Argentina,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-58.5348284,-34.8150044
AUT - 2277,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2016-03-24 02:00:00+00:00,2016-03-24T02:00:00Z,2016-03-24T04:55:00Z,2016-03-24T04:55:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Buenos Aires,Buenos Aires,N/I,Argentina,-58.5348284,-34.8150044,-46.478126,-23.4345529
AZA - 672,ALITALIA,Internacional,2016-03-24 17:50:00+00:00,2016-03-24T18:33:00Z,2016-03-25T06:05:00Z,2016-03-25T06:21:00Z,Realizado,MIGRACAO/ALFANDEGA/SAUDE,Roma,Roma,N/I,Italia,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,12.592979,41.7990531
AZA - 672,ALITALIA,Internacional,2016-03-24 17:50:00+00:00,2016-03-14T17:49:00Z,2016-03-25T06:05:00Z,2016-03-15T05:57:00Z,Realizado,,Roma,Roma,N/I,Italia,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,12.592979,41.7990531
AZA - 673,ALITALIA,Internacional,2016-03-24 16:09:00+00:00,2016-03-24T16:00:00Z,2016-03-25T03:00:00Z,2016-03-25T02:47:00Z,Realizado,,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Roma,Roma,N/I,Italia,12.592979,41.7990531,-43.2494233,-22.8134098
AZA - 673,ALITALIA,Internacional,2016-03-24 16:09:00+00:00,2016-03-14T16:08:00Z,2016-03-25T03:00:00Z,2016-03-15T02:54:00Z,Realizado,,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Roma,Roma,N/I,Italia,12.592979,41.7990531,-43.2494233,-22.8134098
AZA - 674,ALITALIA,Internacional,2016-03-24 18:25:00+00:00,2016-03-24T18:25:00Z,2016-03-25T06:45:00Z,2016-03-25T06:07:00Z,Realizado,LIBERACAO SERV. TRAFEGO AEREO/ANTECIPACAO,Roma,Roma,N/I,Italia,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,12.592979,41.7990531
AZA - 674,ALITALIA,Internacional,2016-03-24 18:25:00+00:00,2016-03-14T19:35:00Z,2016-03-25T06:45:00Z,2016-03-15T07:33:00Z,Realizado,DEFEITOS DA AERONAVE,Roma,Roma,N/I,Italia,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,12.592979,41.7990531
AZA - 675,ALITALIA,Internacional,2016-03-24 16:05:00+00:00,2016-03-24T15:57:00Z,2016-03-24T03:05:00Z,2016-03-25T02:52:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Roma,Roma,N/I,Italia,12.592979,41.7990531,-46.478126,-23.4345529
