Voos,Companhia.Aerea,Codigo.Tipo.Linha,Partida.Prevista,Partida.Real,Chegada.Prevista,Chegada.Real,Situacao.Voo,Codigo.Justificativa,Aeroporto.Origem,Cidade.Origem,Estado.Origem,Pais.Origem,Aeroporto.Destino,Cidade.Destino,Estado.Destino,Pais.Destino,LongDest,LatDest,LongOrig,LatOrig
AFR - 456,AIR FRANCE,Internacional,2016-07-02 05:30:00+00:00,2016-07-02T05:30:00Z,2016-07-02T17:10:00Z,2016-07-02T17:10:00Z,Realizado,,Paris,Paris,N/I,Franca,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,2.5479245,49.0096906
AFR - 457,AIR FRANCE,Internacional,2016-07-02 15:45:00+00:00,2016-07-02T15:45:00Z,2016-07-03T03:00:00Z,2016-07-03T03:00:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Paris,Paris,N/I,Franca,2.5479245,49.0096906,-46.478126,-23.4345529
AFR - 459,AIR FRANCE,Internacional,2016-07-02 19:10:00+00:00,2016-07-02T19:10:00Z,2016-07-03T06:20:00Z,2016-07-03T06:20:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Paris,Paris,N/I,Franca,2.5479245,49.0096906,-46.478126,-23.4345529
ARE - 3505,AIRES - LAN COLOMBIA,Internacional,2016-07-02 23:30:00+00:00,2016-07-02T23:30:00Z,2016-07-03T05:50:00Z,2016-07-03T05:50:00Z,Realizado,,Bogota,Bogota,N/I,Colombia,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-74.1444969,4.7014128
ARE - 3506,AIRES - LAN COLOMBIA,Internacional,2016-07-02 14:40:00+00:00,2016-07-02T17:55:00Z,2016-07-02T21:00:00Z,2016-07-03T00:55:00Z,Realizado,DEFEITOS DA AERONAVE,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Bogota,Bogota,N/I,Colombia,-74.1444969,4.7014128,-46.478126,-23.4345529
ARG - 1228,AEROLINEAS ARGENTINAS,Internacional,2016-07-02 21:30:00+00:00,2016-07-02T21:30:00Z,2016-07-03T01:55:00Z,2016-07-03T01:55:00Z,Realizado,,Buenos Aires,Buenos Aires,N/I,Argentina,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-58.5348284,-34.8150044
ARG - 1229,AEROLINEAS ARGENTINAS,Internacional,2016-07-02 02:45:00+00:00,2016-07-02T02:45:00Z,2016-07-02T07:35:00Z,2016-07-02T07:35:00Z,Realizado,,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,Buenos Aires,Buenos Aires,N/I,Argentina,-58.5348284,-34.8150044,-38.3312411,-12.9110977
ARG - 1240,AEROLINEAS ARGENTINAS,Internacional,2016-07-02 07:05:00+00:00,2016-07-02T07:05:00Z,2016-07-02T09:45:00Z,2016-07-02T09:45:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-58.536759,-34.816662
ARG - 1241,AEROLINEAS ARGENTINAS,Internacional,2016-07-02 10:30:00+00:00,2016-07-02T10:30:00Z,2016-07-02T13:35:00Z,2016-07-02T13:35:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-46.478126,-23.4345529
ARG - 1242,AEROLINEAS ARGENTINAS,Internacional,2016-07-02 20:00:00+00:00,2016-07-02T20:00:00Z,2016-07-02T22:45:00Z,2016-07-02T22:45:00Z,Realizado,,Buenos Aires,Buenos Aires,N/I,Argentina,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-58.5348284,-34.8150044
ARG - 1243,AEROLINEAS ARGENTINAS,Internacional,2016-07-02 23:25:00+00:00,2016-07-02T23:25:00Z,2016-07-03T02:20:00Z,2016-07-03T02:20:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-46.478126,-23.4345529
ARG - 1244,AEROLINEAS ARGENTINAS,Internacional,2016-07-02 15:20:00+00:00,2016-07-02T15:20:00Z,2016-07-02T18:20:00Z,2016-07-02T18:20:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-58.536759,-34.816662
ARG - 1245,AEROLINEAS ARGENTINAS,Internacional,2016-07-02 19:00:00+00:00,2016-07-02T19:00:00Z,2016-07-02T21:55:00Z,2016-07-02T21:55:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-46.478126,-23.4345529
ARG - 1248,AEROLINEAS ARGENTINAS,Internacional,2016-07-02 19:35:00+00:00,2016-07-02T19:35:00Z,2016-07-02T22:15:00Z,2016-07-02T22:15:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-58.536759,-34.816662
ARG - 1249,AEROLINEAS ARGENTINAS,Internacional,2016-07-02 05:50:00+00:00,2016-07-02T05:50:00Z,2016-07-02T08:45:00Z,2016-07-02T08:45:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-46.478126,-23.4345529
ARG - 1250,AEROLINEAS ARGENTINAS,Internacional,2016-07-02 13:55:00+00:00,2016-07-02T13:55:00Z,2016-07-02T16:50:00Z,2016-07-02T16:50:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-58.536759,-34.816662
ARG - 1251,AEROLINEAS ARGENTINAS,Internacional,2016-07-02 17:30:00+00:00,2016-07-02T17:30:00Z,2016-07-02T20:50:00Z,2016-07-02T20:50:00Z,Realizado,,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Buenos Aires,Buenos Aires,N/I,Argentina,-58.5348284,-34.8150044,-43.2494233,-22.8134098
ARG - 1274,AEROLINEAS ARGENTINAS,Internacional,2016-07-02 09:40:00+00:00,2016-07-02T09:40:00Z,2016-07-02T12:25:00Z,2016-07-02T12:25:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-58.536759,-34.816662
ARG - 1275,AEROLINEAS ARGENTINAS,Internacional,2016-07-02 13:15:00+00:00,2016-07-02T13:15:00Z,2016-07-02T16:10:00Z,2016-07-02T16:10:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-46.478126,-23.4345529
ARG - 1292,AEROLINEAS ARGENTINAS,Internacional,2016-07-02 06:20:00+00:00,2016-07-02T06:20:00Z,2016-07-02T09:30:00Z,2016-07-02T09:30:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-58.536759,-34.816662
ARG - 1293,AEROLINEAS ARGENTINAS,Internacional,2016-07-02 10:10:00+00:00,2016-07-02T10:10:00Z,2016-07-02T13:25:00Z,2016-07-02T13:25:00Z,Realizado,,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-43.2494233,-22.8134098
ARG - 1294,AEROLINEAS ARGENTINAS,Internacional,2016-07-02 18:20:00+00:00,2016-07-02T18:20:00Z,2016-07-02T21:20:00Z,2016-07-02T21:20:00Z,Realizado,,Buenos Aires,Buenos Aires,N/I,Argentina,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-58.5348284,-34.8150044
ARG - 1295,AEROLINEAS ARGENTINAS,Internacional,2016-07-02 21:50:00+00:00,2016-07-02T21:50:00Z,2016-07-03T01:20:00Z,2016-07-03T01:20:00Z,Realizado,,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-43.2494233,-22.8134098
ARG - 1296,AEROLINEAS ARGENTINAS,Internacional,2016-07-02 20:30:00+00:00,2016-07-02T20:30:00Z,2016-07-02T23:30:00Z,2016-07-02T23:30:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-58.536759,-34.816662
ARG - 1297,AEROLINEAS ARGENTINAS,Internacional,2016-07-02 06:10:00+00:00,2016-07-02T06:10:00Z,2016-07-02T09:35:00Z,2016-07-02T09:35:00Z,Realizado,,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-43.2494233,-22.8134098
ARG - 1940,AEROLINEAS ARGENTINAS,Internacional,2016-07-02 16:10:00+00:00,2016-07-02T16:10:00Z,2016-07-02T20:00:00Z,2016-07-02T20:00:00Z,Realizado,,Buenos Aires,Buenos Aires,N/I,Argentina,Porto Seguro,Porto Seguro,BA,Brasil,-39.0821431,-16.4395303,-58.5348284,-34.8150044
ARG - 1941,AEROLINEAS ARGENTINAS,Internacional,2016-07-02 20:45:00+00:00,2016-07-02T20:45:00Z,2016-07-03T01:25:00Z,2016-07-03T01:25:00Z,Realizado,,Porto Seguro,Porto Seguro,BA,Brasil,Buenos Aires,Buenos Aires,N/I,Argentina,-58.5348284,-34.8150044,-39.0821431,-16.4395303
AUT - 2230,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2016-07-02 09:45:00+00:00,2016-07-02T09:45:00Z,2016-07-02T11:38:00Z,2016-07-02T11:38:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Salgado Filho,Porto Alegre,RS,Brasil,-51.1753811,-29.9934732,-58.536759,-34.816662
AUT - 2231,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2016-07-02 12:21:00+00:00,2016-07-02T12:21:00Z,2016-07-02T14:15:00Z,2016-07-02T14:15:00Z,Realizado,,Salgado Filho,Porto Alegre,RS,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-51.1753811,-29.9934732
AUT - 2264,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2016-07-02 06:10:00+00:00,2016-07-02T06:10:00Z,2016-07-02T09:15:00Z,2016-07-02T09:15:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Tancredo Neves,Confins,MG,Brasil,-43.965396,-19.634099,-58.536759,-34.816662
AUT - 2265,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2016-07-02 09:55:00+00:00,2016-07-02T09:55:00Z,2016-07-02T13:30:00Z,2016-07-02T13:30:00Z,Realizado,,Tancredo Neves,Confins,MG,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-43.965396,-19.634099
AUT - 2266,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2016-07-02 12:05:00+00:00,2016-07-02T12:05:00Z,2016-07-02T14:13:00Z,2016-07-02T14:13:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Afonso Pena,Sao Jose Dos Pinhais,PR,Brasil,-49.1724811,-25.5327132,-58.536759,-34.816662
AUT - 2267,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2016-07-02 14:53:00+00:00,2016-07-02T14:53:00Z,2016-07-02T17:30:00Z,2016-07-02T17:30:00Z,Realizado,,Afonso Pena,Sao Jose Dos Pinhais,PR,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-49.1724811,-25.5327132
AVA - 85,AVIANCA,Internacional,2016-07-02 00:04:00+00:00,2016-07-02T00:04:00Z,2016-07-02T06:15:00Z,2016-07-02T06:09:00Z,Realizado,,Bogota,Bogota,N/I,Colombia,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-74.1444969,4.7014128
AVA - 86,AVIANCA,Internacional,2016-07-02 08:30:00+00:00,2016-07-02T08:34:00Z,2016-07-02T14:34:00Z,2016-07-02T14:48:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Bogota,Bogota,N/I,Colombia,-74.1444969,4.7014128,-46.478126,-23.4345529
AVA - 248,AVIANCA,Internacional,2016-07-02 01:45:00+00:00,2016-07-02T01:54:00Z,2016-07-02T07:48:00Z,2016-07-02T07:44:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Bogota,Bogota,N/I,Colombia,-74.1444969,4.7014128,-46.478126,-23.4345529
AVA - 249,AVIANCA,Internacional,2016-07-02 17:00:00+00:00,2016-07-02T17:04:00Z,2016-07-02T23:10:00Z,2016-07-02T22:55:00Z,Realizado,AEROPORTO DE ORIGEM INTERDITADO,Bogota,Bogota,N/I,Colombia,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-74.1444969,4.7014128
AVA - 260,AVIANCA,Internacional,2016-07-02 08:00:00+00:00,2016-07-02T08:00:00Z,2016-07-02T14:33:00Z,2016-07-02T14:22:00Z,Realizado,,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Bogota,Bogota,N/I,Colombia,-74.1444969,4.7014128,-43.2494233,-22.8134098
AVA - 261,AVIANCA,Internacional,2016-07-02 00:18:00+00:00,2016-07-02T00:15:00Z,2016-07-02T06:35:00Z,2016-07-02T06:28:00Z,Realizado,,Bogota,Bogota,N/I,Colombia,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-74.1444969,4.7014128
AZA - 672,ALITALIA,Internacional,2016-07-02 16:45:00+00:00,2016-07-03T09:33:00Z,2016-07-03T04:50:00Z,2016-07-03T21:00:00Z,Realizado,CONEXAO DE AERONAVE,Roma,Roma,N/I,Italia,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,12.592979,41.7990531
AZA - 673,ALITALIA,Internacional,2016-07-02 14:35:00+00:00,2016-07-02T14:34:00Z,2016-07-03T01:25:00Z,2016-07-03T01:41:00Z,Realizado,,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Roma,Roma,N/I,Italia,12.592979,41.7990531,-43.2494233,-22.8134098
