Voos,Companhia.Aerea,Codigo.Tipo.Linha,Partida.Prevista,Partida.Real,Chegada.Prevista,Chegada.Real,Situacao.Voo,Codigo.Justificativa,Aeroporto.Origem,Cidade.Origem,Estado.Origem,Pais.Origem,Aeroporto.Destino,Cidade.Destino,Estado.Destino,Pais.Destino,LongDest,LatDest,LongOrig,LatOrig
DLH - 500,LUFTHANSA,Internacional,2015-02-25 18:10:00+00:00,2015-02-25T19:13:00Z,2015-02-26T06:02:00Z,2015-02-26T05:34:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Frankfurt,Frankfurt,N/I,Alemanha,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,8.5621518,50.0379326
TTL - 5679,TOTAL,Nacional,2015-02-25 04:20:00+00:00,2015-02-25T05:08:00Z,2015-02-25T06:02:00Z,2015-02-25T06:35:00Z,Realizado,DEFEITOS DA AERONAVE,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Salgado Filho,Porto Alegre,RS,Brasil,-51.1753811,-29.9934732,-46.478126,-23.4345529
GLO - 1759,GOL,Regional,2015-02-25 04:45:00+00:00,,2015-02-25T06:02:00Z,,Cancelado,CANCELAMENTO POR MOTIVOS TECNICOS - OPERACIONAIS,Presidente Joao Suassuna,Campina Grande,PB,Brasil,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-35.8940206,-7.2688784
GLO - 2171,GOL,Nacional,2015-02-25 04:02:00+00:00,2015-02-25T03:07:00Z,2015-02-25T06:03:00Z,2015-02-25T04:53:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Val De Cans,Belem,PA,Brasil,Pinto Martins,Fortaleza,CE,Brasil,-38.5330966,-3.7771555,-48.4775227,-1.3820615
BAW - 247,BRITISH AIRWAYS PLC,Internacional,2015-02-25 18:25:00+00:00,2015-02-25T18:25:00Z,2015-02-26T06:05:00Z,2015-02-26T06:05:00Z,Realizado,,Londres,Londres,N/I,Reino Unido,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,0.049518,51.5048437
GLO - 1331,GOL,Nacional,2015-02-25 04:55:00+00:00,2015-02-25T04:55:00Z,2015-02-25T06:05:00Z,2015-02-25T06:05:00Z,Realizado,,Tenente-Coronel Aviador Cesar Bombonato,Uberlandia,MG,Brasil,Congonhas,Sao Paulo,SP,Brasil,-46.6565842,-23.6273246,-48.2308653,-18.888969
TAM - 3585,TAM,Nacional,2015-02-25 02:46:00+00:00,2015-02-25T02:46:00Z,2015-02-25T06:05:00Z,2015-02-25T06:05:00Z,Realizado,,Placido De Castro,Sena Madureira,AC,Brasil,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,-47.9172348,-15.8697369,-67.894367,-9.870171
GLO - 1093,GOL,Nacional,2015-02-25 04:35:00+00:00,2015-02-25T04:35:00Z,2015-02-25T06:05:00Z,2015-02-25T06:05:00Z,Realizado,,Governador Aluizio Alves,Natal,RN,Brasil,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-35.3673819,-5.7683702
AZU - 5151,AZUL,Regional,2015-02-25 05:10:00+00:00,2015-02-25T05:10:00Z,2015-02-25T06:05:00Z,2015-02-25T06:05:00Z,Realizado,,Pelotas,Pelotas,RS,Brasil,Salgado Filho,Porto Alegre,RS,Brasil,-51.1753811,-29.9934732,-52.3279312,-31.71795
TAM - 8085,TAM,Internacional,2015-02-25 18:05:00+00:00,2015-02-25T18:05:00Z,2015-02-26T06:05:00Z,2015-02-26T06:05:00Z,Realizado,,Londres,Londres,N/I,Reino Unido,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,0.049518,51.5048437
DLH - 506,LUFTHANSA,Internacional,2015-02-25 17:55:00+00:00,2015-02-25T17:55:00Z,2015-02-26T06:05:00Z,2015-02-26T06:05:00Z,Realizado,,Frankfurt,Frankfurt,N/I,Alemanha,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,8.5621518,50.0379326
GLO - 1161,GOL,Regional,2015-02-25 03:29:00+00:00,2015-02-25T03:29:00Z,2015-02-25T06:05:00Z,2015-02-25T06:05:00Z,Realizado,,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-38.3312411,-12.9110977
AAL - 904,AMERICAN AIRLINES INC,Internacional,2015-02-25 21:11:00+00:00,2015-02-25T21:11:00Z,2015-02-26T06:06:00Z,2015-02-26T06:06:00Z,Realizado,,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-43.2494233,-22.8134098
TAM - 3646,TAM,Nacional,2015-02-25 03:10:00+00:00,2015-02-25T03:10:00Z,2015-02-25T06:07:00Z,2015-02-25T06:07:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Guararapes - Gilberto Freyre,Recife,PE,Brasil,-34.9240154,-8.1259315,-46.478126,-23.4345529
AZU - 6974,AZUL,Nacional,2015-02-25 05:00:00+00:00,2015-02-25T05:00:00Z,2015-02-25T06:08:00Z,2015-02-25T06:08:00Z,Realizado,,Tenente-Coronel Aviador Cesar Bombonato,Uberlandia,MG,Brasil,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-48.2308653,-18.888969
AAL - 214,AMERICAN AIRLINES INC,Internacional,2015-02-25 22:25:00+00:00,2015-02-25T23:36:00Z,2015-02-26T06:09:00Z,2015-02-26T07:39:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
TAM - 3601,TAM,Nacional,2015-02-25 03:31:00+00:00,2015-02-25T03:49:00Z,2015-02-25T06:10:00Z,2015-02-25T06:14:00Z,Realizado,AEROPORTO DE DESTINO INTERDITADO,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,Congonhas,Sao Paulo,SP,Brasil,-46.6565842,-23.6273246,-38.3312411,-12.9110977
TAM - 3515,TAM,Nacional,2015-02-25 04:20:00+00:00,2015-02-25T04:20:00Z,2015-02-25T06:10:00Z,2015-02-25T06:10:00Z,Realizado,,Val De Cans,Belem,PA,Brasil,Pinto Martins,Fortaleza,CE,Brasil,-38.5330966,-3.7771555,-48.4775227,-1.3820615
AZU - 4010,AZUL,Nacional,2015-02-25 02:20:00+00:00,2015-02-25T02:20:00Z,2015-02-25T06:12:00Z,2015-02-25T06:12:00Z,Realizado,,Eduardo Gomes,Manaus,AM,Brasil,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-60.0463249,-3.0358474
GLO - 1353,GOL,Nacional,2015-02-25 05:18:00+00:00,2015-02-25T05:18:00Z,2015-02-25T06:13:00Z,2015-02-25T06:13:00Z,Realizado,,Marechal Cunha Machado,Sao Luis,MA,Brasil,Prefeito Renato Moreira,Imperatriz,MA,Brasil,-47.4560696,-5.5316945,-44.2348802,-2.5849927
TAM - 3171,TAM,Nacional,2015-02-25 03:43:00+00:00,2015-02-25T03:43:00Z,2015-02-25T06:15:00Z,2015-02-25T06:15:00Z,Realizado,,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-38.3312411,-12.9110977
TAM - 8087,TAM,Internacional,2015-02-25 21:20:00+00:00,2015-02-25T21:20:00Z,2015-02-26T06:15:00Z,2015-02-26T06:15:00Z,Realizado,,Orlando,Orlando,N/I,Estados Unidos,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-81.308083,28.4311577
TAM - 3893,TAM,Nacional,2015-02-25 05:05:00+00:00,2015-02-25T05:05:00Z,2015-02-25T06:15:00Z,2015-02-25T06:15:00Z,Realizado,,Eduardo Gomes,Manaus,AM,Brasil,Maestro Wilson Fonseca,Santarem,PA,Brasil,-54.7862433,-2.4248295,-60.0463249,-3.0358474
GLO - 1071,GOL,Nacional,2015-02-25 05:00:00+00:00,2015-02-25T05:00:00Z,2015-02-25T06:15:00Z,2015-02-25T06:15:00Z,Realizado,,Presidente Prudente,Presidente Prudente,SP,Brasil,Congonhas,Sao Paulo,SP,Brasil,-46.6565842,-23.6273246,-51.4176625,-22.1783402
GLO - 1199,GOL,Nacional,2015-02-25 03:32:00+00:00,2015-02-25T03:32:00Z,2015-02-25T06:18:00Z,2015-02-25T06:18:00Z,Realizado,,Governador Aluizio Alves,Natal,RN,Brasil,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-35.3673819,-5.7683702
AZU - 8705,AZUL,Internacional,2015-02-25 21:45:00+00:00,2015-02-25T21:40:00Z,2015-02-26T06:20:00Z,2015-02-26T05:44:00Z,Realizado,LIBERACAO SERV. TRAFEGO AEREO/ANTECIPACAO,Fort Lauderdale,Fort Lauderdale,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.1506022,26.0742344
GLO - 1871,GOL,Nacional,2015-02-25 04:00:00+00:00,2015-02-25T04:00:00Z,2015-02-25T06:20:00Z,2015-02-25T06:20:00Z,Realizado,,Marechal Rondon,Varzea Grande,MT,Brasil,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-56.1172687,-15.6530786
CMP - 759,COPA -COMPANIA PANAMENA DE AVIACION,Internacional,2015-02-25 23:22:00+00:00,2015-02-25T23:22:00Z,2015-02-26T06:20:00Z,2015-02-26T06:20:00Z,Realizado,,Panama,Panama,N/I,Panama,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-79.3873743,9.0667013
GLO - 1837,GOL,Nacional,2015-02-25 05:22:00+00:00,,2015-02-25T06:20:00Z,,Cancelado,CANCELAMENTO POR MOTIVOS TECNICOS - OPERACIONAIS,Val De Cans,Belem,PA,Brasil,Maraba,Maraba,PA,Brasil,-49.1369385,-5.3717191,-48.4775227,-1.3820615
GLO - 1141,GOL,Nacional,2015-02-25 05:15:00+00:00,2015-02-25T05:15:00Z,2015-02-25T06:20:00Z,2015-02-25T06:20:00Z,Realizado,,Governador Jose Richa,Londrina,PR,Brasil,Congonhas,Sao Paulo,SP,Brasil,-46.6565842,-23.6273246,-51.1331599,-23.3320714
DLH - 507,LUFTHANSA,Internacional,2015-02-25 18:45:00+00:00,2015-02-25T18:45:00Z,2015-02-26T06:20:00Z,2015-02-26T06:20:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Frankfurt,Frankfurt,N/I,Alemanha,8.5621518,50.0379326,-46.478126,-23.4345529
BAW - 246,BRITISH AIRWAYS PLC,Internacional,2015-02-25 17:05:00+00:00,2015-02-25T17:05:00Z,2015-02-26T06:20:00Z,2015-02-26T06:20:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Londres,Londres,N/I,Reino Unido,0.049518,51.5048437,-46.478126,-23.4345529
TAM - 3093,TAM,Nacional,2015-02-25 04:00:00+00:00,2015-02-25T04:00:00Z,2015-02-25T06:20:00Z,2015-02-25T06:20:00Z,Realizado,,Santa Maria,Aracaju,SE,Brasil,Santos Dumont,Rio De Janeiro,RJ,Brasil,-43.1648755,-22.9111438,-37.0762462,-10.9822278
GLO - 1076,GOL,Nacional,2015-02-25 05:20:00+00:00,2015-02-25T05:20:00Z,2015-02-25T06:21:00Z,2015-02-25T06:21:00Z,Realizado,,Cataratas,Foz Do Iguacu,PR,Brasil,Afonso Pena,Sao Jose Dos Pinhais,PR,Brasil,-49.1724811,-25.5327132,-54.4909265,-25.5938142
CMP - 216,COPA -COMPANIA PANAMENA DE AVIACION,Internacional,2015-02-25 21:09:00+00:00,2015-02-25T21:09:00Z,2015-02-26T06:22:00Z,2015-02-26T06:22:00Z,Realizado,,Panama,Panama,N/I,Panama,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-79.3873743,9.0667013
GLO - 1501,GOL,Nacional,2015-02-25 05:30:00+00:00,2015-02-25T05:30:00Z,2015-02-25T06:23:00Z,2015-02-25T06:23:00Z,Realizado,,Serafin Enoss Bertaso,Chapeco,SC,Brasil,Hercilio Luz,Florianopolis,SC,Brasil,-48.5459657,-27.670118,-52.6606432,-27.1341385
TAM - 3859,TAM,Nacional,2015-02-25 03:00:00+00:00,2015-02-25T03:16:00Z,2015-02-25T06:25:00Z,2015-02-25T06:36:00Z,Realizado,AEROPORTO COM RESTRICOES OPERACIONAIS,Eduardo Gomes,Manaus,AM,Brasil,Pinto Martins,Fortaleza,CE,Brasil,-38.5330966,-3.7771555,-60.0463249,-3.0358474
GLO - 1131,GOL,Nacional,2015-02-25 05:10:00+00:00,2015-02-25T05:10:00Z,2015-02-25T06:25:00Z,2015-02-25T06:25:00Z,Realizado,,Regional De Maringa - Silvio Name Junior,Maringa,PR,Brasil,Congonhas,Sao Paulo,SP,Brasil,-46.6565842,-23.6273246,-52.0164842,-23.4766098
GLO - 1241,GOL,Nacional,2015-02-25 02:45:00+00:00,2015-02-25T02:45:00Z,2015-02-25T06:25:00Z,2015-02-25T06:25:00Z,Realizado,,Governador Aluizio Alves,Natal,RN,Brasil,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-35.3673819,-5.7683702
TAM - 3775,TAM,Nacional,2015-02-25 04:43:00+00:00,2015-02-25T04:43:00Z,2015-02-25T06:25:00Z,2015-02-25T06:25:00Z,Realizado,,Campo Grande,Campo Grande,MS,Brasil,Congonhas,Sao Paulo,SP,Brasil,-46.6565842,-23.6273246,-54.6741233,-20.4686937
AZU - 4141,AZUL,Nacional,2015-02-25 05:00:00+00:00,2015-02-25T04:48:00Z,2015-02-25T06:26:00Z,2015-02-25T06:29:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Campo Grande,Campo Grande,MS,Brasil,Afonso Pena,Sao Jose Dos Pinhais,PR,Brasil,-49.1724811,-25.5327132,-54.6741233,-20.4686937
AZU - 4100,AZUL,Nacional,2015-02-25 03:43:00+00:00,2015-02-25T03:43:00Z,2015-02-25T06:28:00Z,2015-02-25T06:28:00Z,Realizado,,Santa Maria,Aracaju,SE,Brasil,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-37.0762462,-10.9822278
CMP - 442,COPA -COMPANIA PANAMENA DE AVIACION,Internacional,2015-02-25 23:53:00+00:00,2015-02-25T23:53:00Z,2015-02-26T06:28:00Z,2015-02-26T06:28:00Z,Realizado,,Panama,Panama,N/I,Panama,Tancredo Neves,Confins,MG,Brasil,-43.965396,-19.634099,-79.3873743,9.0667013
AZU - 2535,AZUL,Regional,2015-02-25 04:20:00+00:00,2015-02-25T04:20:00Z,2015-02-25T06:29:00Z,2015-02-25T06:29:00Z,Realizado,,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,Santos Dumont,Rio De Janeiro,RJ,Brasil,-43.1648755,-22.9111438,-38.3312411,-12.9110977
TAM - 3487,TAM,Nacional,2015-02-25 03:17:00+00:00,2015-02-25T03:17:00Z,2015-02-25T06:29:00Z,2015-02-25T06:29:00Z,Realizado,,Governador Aluizio Alves,Natal,RN,Brasil,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-35.3673819,-5.7683702
TAM - 8103,TAM,Internacional,2015-02-25 20:15:00+00:00,2015-02-25T20:15:00Z,2015-02-26T06:30:00Z,2015-02-26T06:30:00Z,Realizado,,New York,New York,N/I,Estados Unidos,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-73.7781391,40.6413111
TAM - 3359,TAM,Nacional,2015-02-25 03:05:00+00:00,2015-02-25T03:05:00Z,2015-02-25T06:30:00Z,2015-02-25T06:30:00Z,Realizado,,Presidente Castro Pinto,Bayeux,PB,Brasil,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-34.9506137,-7.14706
TAM - 3513,TAM,Nacional,2015-02-25 03:00:00+00:00,,2015-02-25T06:30:00Z,,Cancelado,CANCELAMENTO POR MOTIVOS TECNICOS - OPERACIONAIS,Santa Maria,Aracaju,SE,Brasil,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-37.0762462,-10.9822278
DAL - 221,DELTA AIRLINES,Internacional,2015-02-25 21:56:00+00:00,,2015-02-26T06:30:00Z,,Cancelado,CANCELAMENTO - AEROPORTO ORIGEM ABAIXO LIMITES,Atlanta/Intl,Atlanta/Intl,N/I,Estados Unidos,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,-47.9172348,-15.8697369,-84.4277001,33.6407282
GLO - 1541,GOL,Nacional,2015-02-25 03:00:00+00:00,2015-02-25T03:00:00Z,2015-02-25T06:31:00Z,2015-02-25T06:31:00Z,Realizado,,Pinto Martins,Fortaleza,CE,Brasil,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-38.5330966,-3.7771555
AZU - 4343,AZUL,Nacional,2015-02-25 05:10:00+00:00,2015-02-25T05:10:00Z,2015-02-25T06:31:00Z,2015-02-25T06:31:00Z,Realizado,,Presidente Prudente,Presidente Prudente,SP,Brasil,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-51.4176625,-22.1783402
AZU - 2730,AZUL,Regional,2015-02-25 05:35:00+00:00,2015-02-25T05:35:00Z,2015-02-25T06:32:00Z,2015-02-25T06:32:00Z,Realizado,,Governador Aluizio Alves,Natal,RN,Brasil,Guararapes - Gilberto Freyre,Recife,PE,Brasil,-34.9240154,-8.1259315,-35.3673819,-5.7683702
GLO - 1653,GOL,Nacional,2015-02-25 05:20:00+00:00,2015-02-25T06:27:00Z,2015-02-25T06:33:00Z,2015-02-25T07:38:00Z,Realizado,CONEXAO DE AERONAVE,Pinto Martins,Fortaleza,CE,Brasil,Marechal Cunha Machado,Sao Luis,MA,Brasil,-44.2348802,-2.5849927,-38.5330966,-3.7771555
AZU - 5058,AZUL,Nacional,2015-02-25 05:35:00+00:00,2015-02-25T05:35:00Z,2015-02-25T06:34:00Z,2015-02-25T06:34:00Z,Realizado,,Viracopos,Campinas,SP,Brasil,Santos Dumont,Rio De Janeiro,RJ,Brasil,-43.1648755,-22.9111438,-47.1375685,-23.008205
GLO - 1401,GOL,Nacional,2015-02-25 03:50:00+00:00,,2015-02-25T06:35:00Z,,Cancelado,CANCELAMENTO POR MOTIVOS TECNICOS - OPERACIONAIS,Guararapes - Gilberto Freyre,Recife,PE,Brasil,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,-47.9172348,-15.8697369,-34.9240154,-8.1259315
TAM - 3440,TAM,Regional,2015-02-25 05:24:00+00:00,2015-02-25T05:24:00Z,2015-02-25T06:35:00Z,2015-02-25T06:35:00Z,Realizado,,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-43.2494233,-22.8134098
TAM - 3181,TAM,Nacional,2015-02-25 04:57:00+00:00,2015-02-25T04:57:00Z,2015-02-25T06:35:00Z,2015-02-25T06:35:00Z,Realizado,,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-47.9172348,-15.8697369
AVA - 261,AVIANCA,Internacional,2015-02-25 00:05:00+00:00,2015-02-25T00:02:00Z,2015-02-25T06:35:00Z,2015-02-25T06:31:00Z,Realizado,,Bogota,Bogota,N/I,Colombia,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-74.1444969,4.7014128
TAM - 3751,TAM,Nacional,2015-02-25 02:47:00+00:00,2015-02-25T02:30:00Z,2015-02-25T06:35:00Z,2015-02-25T06:17:00Z,Realizado,LIBERACAO SERV. TRAFEGO AEREO/ANTECIPACAO,Eduardo Gomes,Manaus,AM,Brasil,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-60.0463249,-3.0358474
AZU - 2805,AZUL,Nacional,2015-02-25 05:30:00+00:00,2015-02-25T05:30:00Z,2015-02-25T06:36:00Z,2015-02-25T06:36:00Z,Realizado,,Cataratas,Foz Do Iguacu,PR,Brasil,Afonso Pena,Sao Jose Dos Pinhais,PR,Brasil,-49.1724811,-25.5327132,-54.4909265,-25.5938142
