Voos,Companhia.Aerea,Codigo.Tipo.Linha,Partida.Prevista,Partida.Real,Chegada.Prevista,Chegada.Real,Situacao.Voo,Codigo.Justificativa,Aeroporto.Origem,Cidade.Origem,Estado.Origem,Pais.Origem,Aeroporto.Destino,Cidade.Destino,Estado.Destino,Pais.Destino,LongDest,LatDest,LongOrig,LatOrig
AAL - 233,AMERICAN AIRLINES INC,Internacional,2015-03-18 12:30:00+00:00,2015-03-18T12:30:00Z,2015-03-18T21:00:00Z,2015-03-18T21:00:00Z,Realizado,,Miami,Miami,N/I,Estados Unidos,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-80.2870457,25.795865
AAL - 961,AMERICAN AIRLINES INC,Internacional,2015-03-18 18:00:00+00:00,2015-03-18T19:10:00Z,2015-03-18T23:22:00Z,2015-03-19T00:41:00Z,Realizado,DEFEITOS DA AERONAVE,Miami,Miami,N/I,Estados Unidos,Eduardo Gomes,Manaus,AM,Brasil,-60.0463249,-3.0358474,-80.2870457,25.795865
AAL - 904,AMERICAN AIRLINES INC,Internacional,2015-03-18 20:04:00+00:00,2015-03-18T20:04:00Z,2015-03-19T05:06:00Z,2015-03-19T05:06:00Z,Realizado,,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-43.2494233,-22.8134098
AAL - 906,AMERICAN AIRLINES INC,Internacional,2015-03-18 20:40:00+00:00,2015-03-18T20:40:00Z,2015-03-19T05:15:00Z,2015-03-19T05:15:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-46.478126,-23.4345529
AAL - 203,AMERICAN AIRLINES INC,Internacional,2015-03-18 20:56:00+00:00,2015-03-18T20:56:00Z,2015-03-18T22:08:00Z,2015-03-18T22:08:00Z,Realizado,,Afonso Pena,Sao Jose Dos Pinhais,PR,Brasil,Salgado Filho,Porto Alegre,RS,Brasil,-51.1753811,-29.9934732,-49.1724811,-25.5327132
AAL - 950,AMERICAN AIRLINES INC,Internacional,2015-03-18 21:10:00+00:00,2015-03-18T21:08:00Z,2015-03-19T08:10:00Z,2015-03-19T07:04:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,New York,New York,N/I,Estados Unidos,-73.7781391,40.6413111,-46.478126,-23.4345529
AAL - 974,AMERICAN AIRLINES INC,Internacional,2015-03-18 21:18:00+00:00,2015-03-18T23:43:00Z,2015-03-19T07:50:00Z,2015-03-19T10:08:00Z,Realizado,CONEXAO DE AERONAVE,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,New York,New York,N/I,Estados Unidos,-73.7781391,40.6413111,-43.2494233,-22.8134098
AAL - 214,AMERICAN AIRLINES INC,Internacional,2015-03-18 21:20:00+00:00,2015-03-18T21:20:00Z,2015-03-19T05:09:00Z,2015-03-19T05:09:00Z,Realizado,,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.9172348,-15.8697369
AAL - 929,AMERICAN AIRLINES INC,Internacional,2015-03-18 22:20:00+00:00,2015-03-18T22:20:00Z,2015-03-19T06:55:00Z,2015-03-19T06:55:00Z,Realizado,,Miami,Miami,N/I,Estados Unidos,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-80.2870457,25.795865
AAL - 992,AMERICAN AIRLINES INC,Internacional,2015-03-18 22:20:00+00:00,2015-03-18T20:59:00Z,2015-03-19T06:58:00Z,2015-03-19T05:21:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Tancredo Neves,Confins,MG,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-43.965396,-19.634099
AAL - 973,AMERICAN AIRLINES INC,Internacional,2015-03-18 22:35:00+00:00,2015-03-18T22:25:00Z,2015-03-19T08:51:00Z,2015-03-19T08:08:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,New York,New York,N/I,Estados Unidos,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-73.7781391,40.6413111
AAL - 998,AMERICAN AIRLINES INC,Internacional,2015-03-18 22:51:00+00:00,2015-03-18T21:03:00Z,2015-03-19T05:36:00Z,2015-03-19T05:49:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Viracopos,Campinas,SP,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.1375685,-23.008205
AAL - 203,AMERICAN AIRLINES INC,Internacional,2015-03-18 23:17:00+00:00,2015-03-18T23:11:00Z,2015-03-19T08:31:00Z,2015-03-19T07:38:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Salgado Filho,Porto Alegre,RS,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-51.1753811,-29.9934732
ACA - 99,AIR CANADA,Internacional,2015-03-18 19:46:00+00:00,2015-03-18T19:46:00Z,2015-03-19T06:45:00Z,2015-03-19T06:45:00Z,Realizado,,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Toronto,Toronto,N/I,Canada,-79.6248197,43.6777176,-43.2494233,-22.8134098
ACA - 91,AIR CANADA,Internacional,2015-03-18 20:30:00+00:00,2015-03-18T22:25:00Z,2015-03-19T07:20:00Z,2015-03-19T11:22:00Z,Realizado,DEFEITOS DA AERONAVE,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Toronto,Toronto,N/I,Canada,-79.6248197,43.6777176,-46.478126,-23.4345529
ACA - 90,AIR CANADA,Internacional,2015-03-18 23:30:00+00:00,2015-03-17T23:30:00Z,2015-03-19T09:50:00Z,2015-03-18T09:33:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Toronto,Toronto,N/I,Canada,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-79.6248197,43.6777176
ACA - 98,AIR CANADA,Internacional,2015-03-18 23:55:00+00:00,2015-03-17T23:55:00Z,2015-03-19T10:25:00Z,2015-03-18T09:59:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Toronto,Toronto,N/I,Canada,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-79.6248197,43.6777176
AEA - 57,AIR EUROPA S/A,Internacional,2015-03-18 20:15:00+00:00,2015-03-18T21:21:00Z,2015-03-19T07:30:00Z,2015-03-19T07:45:00Z,Realizado,DEFEITOS DA AERONAVE,Madrid,Madrid,N/I,Espanha,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-3.5679515,40.4839361
AFR - 444,AIR FRANCE,Internacional,2015-03-18 06:30:00+00:00,2015-03-18T06:30:00Z,2015-03-18T18:16:00Z,2015-03-18T18:16:00Z,Realizado,,Paris,Paris,N/I,Franca,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,2.5479245,49.0096906
AFR - 456,AIR FRANCE,Internacional,2015-03-18 06:30:00+00:00,2015-03-18T06:30:00Z,2015-03-18T18:20:00Z,2015-03-18T18:20:00Z,Realizado,,Paris,Paris,N/I,Franca,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,2.5479245,49.0096906
AFR - 520,AIR FRANCE,Internacional,2015-03-18 06:40:00+00:00,2015-03-18T06:40:00Z,2015-03-18T17:55:00Z,2015-03-18T17:55:00Z,Realizado,,Paris,Paris,N/I,Franca,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,-47.9172348,-15.8697369,2.5479245,49.0096906
AFR - 443,AIR FRANCE,Internacional,2015-03-18 16:55:00+00:00,2015-03-18T16:46:00Z,2015-03-19T04:00:00Z,2015-03-19T03:16:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Paris,Paris,N/I,Franca,2.5479245,49.0096906,-43.2494233,-22.8134098
AFR - 457,AIR FRANCE,Internacional,2015-03-18 17:15:00+00:00,2015-03-18T17:15:00Z,2015-03-19T04:30:00Z,2015-03-19T04:30:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Paris,Paris,N/I,Franca,2.5479245,49.0096906,-46.478126,-23.4345529
AFR - 442,AIR FRANCE,Internacional,2015-03-18 19:20:00+00:00,2015-03-18T19:20:00Z,2015-03-19T06:51:00Z,2015-03-19T06:51:00Z,Realizado,,Paris,Paris,N/I,Franca,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,2.5479245,49.0096906
AFR - 454,AIR FRANCE,Internacional,2015-03-18 19:20:00+00:00,2015-03-18T19:28:00Z,2015-03-19T07:15:00Z,2015-03-19T06:36:00Z,Realizado,AUTORIZADA,Paris,Paris,N/I,Franca,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,2.5479245,49.0096906
AFR - 445,AIR FRANCE,Internacional,2015-03-18 20:15:00+00:00,2015-03-18T20:15:00Z,2015-03-19T07:35:00Z,2015-03-19T07:35:00Z,Realizado,,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Paris,Paris,N/I,Franca,2.5479245,49.0096906,-43.2494233,-22.8134098
AFR - 459,AIR FRANCE,Internacional,2015-03-18 20:25:00+00:00,2015-03-18T20:25:00Z,2015-03-19T07:35:00Z,2015-03-19T07:35:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Paris,Paris,N/I,Franca,2.5479245,49.0096906,-46.478126,-23.4345529
AFR - 515,AIR FRANCE,Internacional,2015-03-18 20:48:00+00:00,2015-03-18T20:48:00Z,2015-03-19T07:30:00Z,2015-03-19T07:30:00Z,Realizado,,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Paris,Paris,N/I,Franca,2.5479245,49.0096906,-47.9172348,-15.8697369
ARE - 3506,AIRES - LAN COLOMBIA,Internacional,2015-03-18 14:40:00+00:00,2015-03-18T14:40:00Z,2015-03-18T21:00:00Z,2015-03-18T21:00:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Bogota,Bogota,N/I,Colombia,-74.1444969,4.7014128,-46.478126,-23.4345529
ARE - 3505,AIRES - LAN COLOMBIA,Internacional,2015-03-18 23:20:00+00:00,2015-03-18T23:20:00Z,2015-03-19T05:40:00Z,2015-03-19T05:40:00Z,Realizado,,Bogota,Bogota,N/I,Colombia,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-74.1444969,4.7014128
ARG - 1255,AEROLINEAS ARGENTINAS,Internacional,2015-03-18 01:40:00+00:00,2015-03-18T01:40:00Z,2015-03-18T05:00:00Z,2015-03-18T05:00:00Z,Realizado,,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Buenos Aires,Buenos Aires,N/I,Argentina,-58.5348284,-34.8150044,-43.2494233,-22.8134098
ARG - 1911,AEROLINEAS ARGENTINAS,Internacional,2015-03-18 03:17:00+00:00,2015-03-18T03:17:00Z,2015-03-18T08:05:00Z,2015-03-18T08:05:00Z,Realizado,,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,Buenos Aires,Buenos Aires,N/I,Argentina,-58.5348284,-34.8150044,-38.3312411,-12.9110977
ARG - 1249,AEROLINEAS ARGENTINAS,Internacional,2015-03-18 05:50:00+00:00,2015-03-18T08:12:00Z,2015-03-18T08:50:00Z,2015-03-18T10:52:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-46.478126,-23.4345529
ARG - 1292,AEROLINEAS ARGENTINAS,Internacional,2015-03-18 06:40:00+00:00,2015-03-18T06:40:00Z,2015-03-18T09:40:00Z,2015-03-18T09:40:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-58.536759,-34.816662
ARG - 1270,AEROLINEAS ARGENTINAS,Internacional,2015-03-18 08:30:00+00:00,,2015-03-18T10:28:00Z,,Cancelado,CANCELAMENTO POR MOTIVOS TECNICOS - OPERACIONAIS,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Hercilio Luz,Florianopolis,SC,Brasil,-48.5459657,-27.670118,-58.536759,-34.816662
ARG - 1293,AEROLINEAS ARGENTINAS,Internacional,2015-03-18 10:20:00+00:00,2015-03-18T10:20:00Z,2015-03-18T13:45:00Z,2015-03-18T13:45:00Z,Realizado,,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-43.2494233,-22.8134098
ARG - 1271,AEROLINEAS ARGENTINAS,Internacional,2015-03-18 11:05:00+00:00,,2015-03-18T12:15:00Z,,Cancelado,CANCELAMENTO POR MOTIVOS TECNICOS - OPERACIONAIS,Hercilio Luz,Florianopolis,SC,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-48.5459657,-27.670118
ARG - 1252,AEROLINEAS ARGENTINAS,Internacional,2015-03-18 11:25:00+00:00,2015-03-18T11:25:00Z,2015-03-18T14:33:00Z,2015-03-18T14:33:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-58.536759,-34.816662
ARG - 1253,AEROLINEAS ARGENTINAS,Internacional,2015-03-18 15:08:00+00:00,2015-03-18T15:50:00Z,2015-03-18T18:30:00Z,2015-03-18T19:01:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-43.2494233,-22.8134098
ARG - 1256,AEROLINEAS ARGENTINAS,Internacional,2015-03-18 16:40:00+00:00,2015-03-18T16:40:00Z,2015-03-18T19:43:00Z,2015-03-18T19:43:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-58.536759,-34.816662
ARG - 1278,AEROLINEAS ARGENTINAS,Internacional,2015-03-18 19:00:00+00:00,,2015-03-18T22:03:00Z,,Cancelado,CANCELAMENTO POR MOTIVOS TECNICOS - OPERACIONAIS,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Hercilio Luz,Florianopolis,SC,Brasil,-48.5459657,-27.670118,-58.536759,-34.816662
ARG - 1248,AEROLINEAS ARGENTINAS,Internacional,2015-03-18 19:25:00+00:00,2015-03-18T19:00:00Z,2015-03-18T22:15:00Z,2015-03-18T22:52:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-58.536759,-34.816662
ARG - 1257,AEROLINEAS ARGENTINAS,Internacional,2015-03-18 20:22:00+00:00,2015-03-18T20:22:00Z,2015-03-18T23:45:00Z,2015-03-18T23:45:00Z,Realizado,,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-43.2494233,-22.8134098
ARG - 1254,AEROLINEAS ARGENTINAS,Internacional,2015-03-18 22:00:00+00:00,2015-03-18T22:00:00Z,2015-03-19T01:00:00Z,2015-03-19T01:50:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Buenos Aires,Buenos Aires,N/I,Argentina,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-58.5348284,-34.8150044
ARG - 1910,AEROLINEAS ARGENTINAS,Internacional,2015-03-18 22:05:00+00:00,2015-03-18T22:05:00Z,2015-03-19T02:32:00Z,2015-03-19T02:32:00Z,Realizado,,Buenos Aires,Buenos Aires,N/I,Argentina,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-58.5348284,-34.8150044
ARG - 1279,AEROLINEAS ARGENTINAS,Internacional,2015-03-18 22:40:00+00:00,,2015-03-18T23:50:00Z,,Cancelado,CANCELAMENTO POR MOTIVOS TECNICOS - OPERACIONAIS,Hercilio Luz,Florianopolis,SC,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-48.5459657,-27.670118
AUT - 2265,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2015-03-18 01:55:00+00:00,2015-03-18T01:55:00Z,2015-03-18T05:35:00Z,2015-03-18T05:35:00Z,Realizado,,Tancredo Neves,Confins,MG,Brasil,Buenos Aires,Buenos Aires,N/I,Argentina,-58.5348284,-34.8150044,-43.965396,-19.634099
AUT - 2277,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2015-03-18 02:00:00+00:00,2015-03-18T02:00:00Z,2015-03-18T04:55:00Z,2015-03-18T04:55:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Buenos Aires,Buenos Aires,N/I,Argentina,-58.5348284,-34.8150044,-46.478126,-23.4345529
AUT - 2240,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2015-03-18 07:00:00+00:00,2015-03-18T07:00:00Z,2015-03-18T09:45:00Z,2015-03-18T09:45:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-58.536759,-34.816662
AUT - 2226,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2015-03-18 07:20:00+00:00,2015-03-18T07:20:00Z,2015-03-18T08:55:00Z,2015-03-18T08:55:00Z,Realizado,,Buenos Aires,Buenos Aires,N/I,Argentina,Salgado Filho,Porto Alegre,RS,Brasil,-51.1753811,-29.9934732,-58.5348284,-34.8150044
AUT - 2227,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2015-03-18 09:36:00+00:00,2015-03-18T09:36:00Z,2015-03-18T11:20:00Z,2015-03-18T11:20:00Z,Realizado,,Salgado Filho,Porto Alegre,RS,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-51.1753811,-29.9934732
AUT - 2250,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2015-03-18 09:45:00+00:00,,2015-03-18T12:45:00Z,,Cancelado,CANCELAMENTO POR MOTIVOS TECNICOS - OPERACIONAIS,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-58.536759,-34.816662
AUT - 2241,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2015-03-18 10:45:00+00:00,2015-03-18T10:45:00Z,2015-03-18T13:35:00Z,2015-03-18T13:35:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-46.478126,-23.4345529
AUT - 2266,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2015-03-18 12:05:00+00:00,2015-03-18T12:05:00Z,2015-03-18T14:13:00Z,2015-03-18T14:13:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Afonso Pena,Sao Jose Dos Pinhais,PR,Brasil,-49.1724811,-25.5327132,-58.536759,-34.816662
AUT - 2251,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2015-03-18 13:25:00+00:00,,2015-03-18T16:50:00Z,,Cancelado,CANCELAMENTO POR MOTIVOS TECNICOS - OPERACIONAIS,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-43.2494233,-22.8134098
AUT - 2267,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2015-03-18 15:00:00+00:00,2015-03-18T15:00:00Z,2015-03-18T17:45:00Z,2015-03-18T17:45:00Z,Realizado,,Afonso Pena,Sao Jose Dos Pinhais,PR,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-49.1724811,-25.5327132
AUT - 2244,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2015-03-18 16:15:00+00:00,2015-03-18T16:15:00Z,2015-03-18T19:00:00Z,2015-03-18T19:00:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-58.536759,-34.816662
AUT - 2230,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2015-03-18 16:55:00+00:00,2015-03-18T16:55:00Z,2015-03-18T18:29:00Z,2015-03-18T18:29:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Salgado Filho,Porto Alegre,RS,Brasil,-51.1753811,-29.9934732,-58.536759,-34.816662
AUT - 2231,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2015-03-18 19:20:00+00:00,2015-03-18T19:20:00Z,2015-03-18T20:55:00Z,2015-03-18T20:55:00Z,Realizado,,Salgado Filho,Porto Alegre,RS,Brasil,Buenos Aires,Buenos Aires,N/I,Argentina,-58.5348284,-34.8150044,-51.1753811,-29.9934732
AUT - 2245,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2015-03-18 19:45:00+00:00,2015-03-18T19:45:00Z,2015-03-18T22:40:00Z,2015-03-18T22:40:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-46.478126,-23.4345529
