Voos,Companhia.Aerea,Codigo.Tipo.Linha,Partida.Prevista,Partida.Real,Chegada.Prevista,Chegada.Real,Situacao.Voo,Codigo.Justificativa,Aeroporto.Origem,Cidade.Origem,Estado.Origem,Pais.Origem,Aeroporto.Destino,Cidade.Destino,Estado.Destino,Pais.Destino,LongDest,LatDest,LongOrig,LatOrig
AAL - 951,AMERICAN AIRLINES INC,Internacional,2017-07-16 23:29:00+00:00,2017-07-17T01:21:00Z,2017-07-17T09:10:00Z,2017-07-17T10:53:00Z,Realizado,DEFEITOS DA AERONAVE,New York,New York,N/I,Estados Unidos,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-73.7781391,40.6413111
AAL - 964,AMERICAN AIRLINES INC,Internacional,2017-07-16 00:45:00+00:00,2017-07-16T01:42:00Z,2017-07-16T06:10:00Z,2017-07-16T07:00:00Z,Realizado,CONEXAO DE AERONAVE,Eduardo Gomes,Manaus,AM,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-60.0463249,-3.0358474
AAL - 973,AMERICAN AIRLINES INC,Internacional,2017-07-16 22:55:00+00:00,2017-07-16T22:55:00Z,2017-07-17T08:40:00Z,2017-07-17T08:40:00Z,Realizado,,New York,New York,N/I,Estados Unidos,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-73.7781391,40.6413111
AAL - 974,AMERICAN AIRLINES INC,Internacional,2017-07-16 21:30:00+00:00,2017-07-16T21:25:00Z,2017-07-17T07:40:00Z,2017-07-17T07:02:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,New York,New York,N/I,Estados Unidos,-73.7781391,40.6413111,-43.2494233,-22.8134098
AAL - 991,AMERICAN AIRLINES INC,Internacional,2017-07-16 23:50:00+00:00,2017-07-16T23:50:00Z,2017-07-17T07:50:00Z,2017-07-17T07:50:00Z,Realizado,,Miami,Miami,N/I,Estados Unidos,Tancredo Neves,Confins,MG,Brasil,-43.965396,-19.634099,-80.2870457,25.795865
AAL - 992,AMERICAN AIRLINES INC,Internacional,2017-07-16 21:15:00+00:00,2017-07-16T21:15:00Z,2017-07-17T05:50:00Z,2017-07-17T05:50:00Z,Realizado,,Tancredo Neves,Confins,MG,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-43.965396,-19.634099
AAL - 995,AMERICAN AIRLINES INC,Internacional,2017-07-16 23:35:00+00:00,2017-07-16T23:35:00Z,2017-07-17T07:55:00Z,2017-07-17T07:55:00Z,Realizado,,Miami,Miami,N/I,Estados Unidos,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-80.2870457,25.795865
AAL - 1265,AMERICAN AIRLINES INC,Internacional,2017-07-16 18:30:00+00:00,2017-07-16T19:42:00Z,2017-07-16T23:48:00Z,2017-07-17T00:56:00Z,Realizado,DEFEITOS DA AERONAVE,Miami,Miami,N/I,Estados Unidos,Eduardo Gomes,Manaus,AM,Brasil,-60.0463249,-3.0358474,-80.2870457,25.795865
ACA - 90,AIR CANADA,Internacional,2017-07-16 00:15:00+00:00,2017-07-16T01:28:00Z,2017-07-16T10:00:00Z,2017-07-16T11:26:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Toronto,Toronto,N/I,Canada,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-79.6248197,43.6777176
ACA - 91,AIR CANADA,Internacional,2017-07-16 20:25:00+00:00,2017-07-16T20:25:00Z,2017-07-17T06:30:00Z,2017-07-17T06:30:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Toronto,Toronto,N/I,Canada,-79.6248197,43.6777176,-46.478126,-23.4345529
AEA - 57,AIR EUROPA S/A,Internacional,2017-07-16 18:40:00+00:00,2017-07-16T09:04:00Z,2017-07-17T05:45:00Z,2017-07-17T05:02:00Z,Realizado,DEFEITOS DA AERONAVE,Madrid,Madrid,N/I,Espanha,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-3.5679515,40.4839361
AEA - 58,AIR EUROPA S/A,Internacional,2017-07-16 14:00:00+00:00,2017-07-16T14:00:00Z,2017-07-17T00:30:00Z,2017-07-17T00:30:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Madrid,Madrid,N/I,Espanha,-3.5679515,40.4839361,-46.478126,-23.4345529
AFR - 442,AIR FRANCE,Internacional,2017-07-16 18:35:00+00:00,2017-07-16T18:35:00Z,2017-07-17T05:45:00Z,2017-07-17T05:45:00Z,Realizado,,Paris,Paris,N/I,Franca,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,2.5479245,49.0096906
AFR - 443,AIR FRANCE,Internacional,2017-07-16 15:40:00+00:00,2017-07-16T15:32:00Z,2017-07-17T02:50:00Z,2017-07-17T02:20:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Paris,Paris,N/I,Franca,2.5479245,49.0096906,-43.2494233,-22.8134098
AFR - 454,AIR FRANCE,Internacional,2017-07-16 18:30:00+00:00,2017-07-16T18:29:00Z,2017-07-17T06:20:00Z,2017-07-17T05:48:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Paris,Paris,N/I,Franca,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,2.5479245,49.0096906
AFR - 456,AIR FRANCE,Internacional,2017-07-16 05:10:00+00:00,2017-07-16T05:10:00Z,2017-07-16T16:55:00Z,2017-07-16T16:55:00Z,Realizado,,Paris,Paris,N/I,Franca,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,2.5479245,49.0096906
AFR - 457,AIR FRANCE,Internacional,2017-07-16 15:15:00+00:00,2017-07-16T15:15:00Z,2017-07-17T02:35:00Z,2017-07-17T02:35:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Paris,Paris,N/I,Franca,2.5479245,49.0096906,-46.478126,-23.4345529
AFR - 459,AIR FRANCE,Internacional,2017-07-16 18:55:00+00:00,2017-07-16T18:55:00Z,2017-07-17T06:10:00Z,2017-07-17T06:10:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Paris,Paris,N/I,Franca,2.5479245,49.0096906,-46.478126,-23.4345529
ARG - 1228,AEROLINEAS ARGENTINAS,Internacional,2017-07-16 05:00:00+00:00,2017-07-16T05:00:00Z,2017-07-16T09:25:00Z,2017-07-16T09:25:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-58.536759,-34.816662
ARG - 1229,AEROLINEAS ARGENTINAS,Internacional,2017-07-16 10:15:00+00:00,2017-07-16T10:15:00Z,2017-07-16T14:45:00Z,2017-07-16T14:45:00Z,Realizado,,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-38.3312411,-12.9110977
ARG - 1230,AEROLINEAS ARGENTINAS,Internacional,2017-07-16 10:35:00+00:00,2017-07-16T10:35:00Z,2017-07-16T12:10:00Z,2017-07-16T12:10:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Salgado Filho,Porto Alegre,RS,Brasil,-51.1753811,-29.9934732,-58.536759,-34.816662
ARG - 1231,AEROLINEAS ARGENTINAS,Internacional,2017-07-16 13:00:00+00:00,2017-07-16T13:00:00Z,2017-07-16T14:45:00Z,2017-07-16T14:45:00Z,Realizado,,Salgado Filho,Porto Alegre,RS,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-51.1753811,-29.9934732
ARG - 1235,AEROLINEAS ARGENTINAS,Internacional,2017-07-16 02:20:00+00:00,,2017-07-16T05:50:00Z,,Cancelado,AUTORIZADO,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Cordoba,Cordoba,N/I,Argentina,-64.2123198,-31.3154367,-43.2494233,-22.8134098
ARG - 1240,AEROLINEAS ARGENTINAS,Internacional,2017-07-16 06:40:00+00:00,2017-07-16T06:40:00Z,2017-07-16T09:25:00Z,2017-07-16T09:25:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-58.536759,-34.816662
ARG - 1241,AEROLINEAS ARGENTINAS,Internacional,2017-07-16 10:30:00+00:00,2017-07-16T10:30:00Z,2017-07-16T13:25:00Z,2017-07-16T13:25:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-46.478126,-23.4345529
ARG - 1244,AEROLINEAS ARGENTINAS,Internacional,2017-07-16 15:25:00+00:00,2017-07-16T15:25:00Z,2017-07-16T18:10:00Z,2017-07-16T18:10:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-58.536759,-34.816662
ARG - 1245,AEROLINEAS ARGENTINAS,Internacional,2017-07-16 19:00:00+00:00,2017-07-16T19:00:00Z,2017-07-16T21:55:00Z,2017-07-16T21:55:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-46.478126,-23.4345529
ARG - 1248,AEROLINEAS ARGENTINAS,Internacional,2017-07-16 19:30:00+00:00,2017-07-16T19:30:00Z,2017-07-16T22:15:00Z,2017-07-16T22:15:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-58.536759,-34.816662
ARG - 1249,AEROLINEAS ARGENTINAS,Internacional,2017-07-16 07:00:00+00:00,2017-07-16T07:00:00Z,2017-07-16T09:50:00Z,2017-07-16T09:50:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-46.478126,-23.4345529
ARG - 1256,AEROLINEAS ARGENTINAS,Internacional,2017-07-16 16:55:00+00:00,2017-07-16T18:33:00Z,2017-07-16T19:50:00Z,2017-07-16T21:24:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-58.536759,-34.816662
ARG - 1257,AEROLINEAS ARGENTINAS,Internacional,2017-07-16 20:40:00+00:00,2017-07-16T22:04:00Z,2017-07-17T00:05:00Z,2017-07-17T02:03:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-43.2494233,-22.8134098
ARG - 1274,AEROLINEAS ARGENTINAS,Internacional,2017-07-16 10:50:00+00:00,2017-07-16T10:50:00Z,2017-07-16T13:35:00Z,2017-07-16T13:35:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-58.536759,-34.816662
ARG - 1275,AEROLINEAS ARGENTINAS,Internacional,2017-07-16 14:35:00+00:00,2017-07-16T14:35:00Z,2017-07-16T17:30:00Z,2017-07-16T17:30:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-46.478126,-23.4345529
ARG - 1292,AEROLINEAS ARGENTINAS,Internacional,2017-07-16 06:20:00+00:00,2017-07-16T06:20:00Z,2017-07-16T09:15:00Z,2017-07-16T09:15:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-58.536759,-34.816662
ARG - 1293,AEROLINEAS ARGENTINAS,Internacional,2017-07-16 10:05:00+00:00,2017-07-16T10:05:00Z,2017-07-16T13:30:00Z,2017-07-16T13:30:00Z,Realizado,,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-43.2494233,-22.8134098
ARG - 1294,AEROLINEAS ARGENTINAS,Internacional,2017-07-16 18:20:00+00:00,,2017-07-16T21:20:00Z,,Cancelado,AUTORIZADO,Buenos Aires,Buenos Aires,N/I,Argentina,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-58.5348284,-34.8150044
ARG - 1295,AEROLINEAS ARGENTINAS,Internacional,2017-07-16 22:00:00+00:00,,2017-07-17T01:25:00Z,,Cancelado,AUTORIZADO,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-43.2494233,-22.8134098
AUT - 2242,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2017-07-16 20:00:00+00:00,2017-07-16T22:35:00Z,2017-07-16T22:45:00Z,2017-07-17T01:23:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Buenos Aires,Buenos Aires,N/I,Argentina,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-58.5348284,-34.8150044
AUT - 2243,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2017-07-16 23:25:00+00:00,2017-07-17T02:07:00Z,2017-07-17T02:20:00Z,2017-07-17T04:49:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-46.478126,-23.4345529
AUT - 2250,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2017-07-16 13:55:00+00:00,,2017-07-16T16:55:00Z,,Cancelado,CANCELAMENTO POR MOTIVOS TECNICOS - OPERACIONAIS,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-58.536759,-34.816662
AUT - 2251,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2017-07-16 17:45:00+00:00,,2017-07-16T21:10:00Z,,Cancelado,CANCELAMENTO POR MOTIVOS TECNICOS - OPERACIONAIS,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Buenos Aires,Buenos Aires,N/I,Argentina,-58.5348284,-34.8150044,-43.2494233,-22.8134098
AUT - 2266,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2017-07-16 11:40:00+00:00,2017-07-16T11:40:00Z,2017-07-16T13:50:00Z,2017-07-16T13:50:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Afonso Pena,Sao Jose Dos Pinhais,PR,Brasil,-49.1724811,-25.5327132,-58.536759,-34.816662
AUT - 2267,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2017-07-16 14:30:00+00:00,2017-07-16T14:30:00Z,2017-07-16T17:00:00Z,2017-07-16T17:00:00Z,Realizado,,Afonso Pena,Sao Jose Dos Pinhais,PR,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-49.1724811,-25.5327132
AVA - 85,AVIANCA,Internacional,2017-07-16 00:04:00+00:00,2017-07-16T03:36:00Z,2017-07-16T06:15:00Z,2017-07-16T09:20:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Bogota,Bogota,N/I,Colombia,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-74.1444969,4.7014128
AVA - 86,AVIANCA,Internacional,2017-07-16 08:30:00+00:00,2017-07-16T10:45:00Z,2017-07-16T14:34:00Z,2017-07-16T17:34:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Bogota,Bogota,N/I,Colombia,-74.1444969,4.7014128,-46.478126,-23.4345529
AVA - 248,AVIANCA,Internacional,2017-07-16 01:10:00+00:00,2017-07-16T01:35:00Z,2017-07-16T07:13:00Z,2017-07-16T07:10:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Bogota,Bogota,N/I,Colombia,-74.1444969,4.7014128,-46.478126,-23.4345529
AVA - 249,AVIANCA,Internacional,2017-07-16 17:00:00+00:00,2017-07-16T18:04:00Z,2017-07-16T23:10:00Z,2017-07-16T23:56:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Bogota,Bogota,N/I,Colombia,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-74.1444969,4.7014128
AVA - 260,AVIANCA,Internacional,2017-07-16 08:00:00+00:00,2017-07-16T09:24:00Z,2017-07-16T14:33:00Z,2017-07-16T15:37:00Z,Realizado,DEFEITOS DA AERONAVE,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Bogota,Bogota,N/I,Colombia,-74.1444969,4.7014128,-43.2494233,-22.8134098
AVA - 261,AVIANCA,Internacional,2017-07-16 00:18:00+00:00,2017-07-16T00:49:00Z,2017-07-16T06:35:00Z,2017-07-16T06:31:00Z,Realizado,,Bogota,Bogota,N/I,Colombia,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-74.1444969,4.7014128
AZA - 672,ALITALIA,Internacional,2017-07-16 16:50:00+00:00,,2017-07-17T04:20:00Z,,Cancelado,CANCELAMENTO POR MOTIVOS TECNICOS - OPERACIONAIS,Roma,Roma,N/I,Italia,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,12.592979,41.7990531
AZA - 673,ALITALIA,Internacional,2017-07-16 14:55:00+00:00,2017-07-16T14:54:00Z,2017-07-17T01:45:00Z,2017-07-17T02:00:00Z,Realizado,,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Roma,Roma,N/I,Italia,12.592979,41.7990531,-43.2494233,-22.8134098
AZA - 674,ALITALIA,Internacional,2017-07-16 17:05:00+00:00,2017-07-16T17:30:00Z,2017-07-17T05:05:00Z,2017-07-17T04:52:00Z,Realizado,,Roma,Roma,N/I,Italia,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,12.592979,41.7990531
AZA - 675,ALITALIA,Internacional,2017-07-16 14:55:00+00:00,2017-07-16T14:42:00Z,2017-07-17T02:15:00Z,2017-07-17T01:58:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Roma,Roma,N/I,Italia,12.592979,41.7990531,-46.478126,-23.4345529
AZU - 2405,AZUL,Nacional,2017-07-16 11:35:00+00:00,2017-07-16T11:34:00Z,2017-07-16T12:50:00Z,2017-07-16T12:36:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Santos Dumont,Rio De Janeiro,RJ,Brasil,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-43.1648755,-22.9111438
AZU - 2416,AZUL,Nacional,2017-07-16 19:20:00+00:00,2017-07-16T19:14:00Z,2017-07-16T20:30:00Z,2017-07-16T20:24:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Tancredo Neves,Confins,MG,Brasil,-43.965396,-19.634099,-46.478126,-23.4345529
AZU - 2418,AZUL,Nacional,2017-07-16 20:50:00+00:00,2017-07-16T20:42:00Z,2017-07-16T22:05:00Z,2017-07-16T21:57:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Tancredo Neves,Confins,MG,Brasil,-43.965396,-19.634099,-46.478126,-23.4345529
AZU - 2419,AZUL,Nacional,2017-07-16 13:20:00+00:00,2017-07-16T13:20:00Z,2017-07-16T16:32:00Z,2017-07-16T16:32:00Z,Realizado,,Viracopos,Campinas,SP,Brasil,Guararapes - Gilberto Freyre,Recife,PE,Brasil,-34.9240154,-8.1259315,-47.1375685,-23.008205
AZU - 2421,AZUL,Regional,2017-07-16 22:15:00+00:00,,2017-07-16T23:30:00Z,,Cancelado,AUTORIZADO,Tancredo Neves,Confins,MG,Brasil,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-43.965396,-19.634099
AZU - 2428,AZUL,Nacional,2017-07-16 20:40:00+00:00,2017-07-16T20:40:00Z,2017-07-16T22:35:00Z,2017-07-16T22:23:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Marechal Rondon,Varzea Grande,MT,Brasil,-56.1172687,-15.6530786,-47.9172348,-15.8697369
AZU - 2428,AZUL,Nacional,2017-07-16 18:40:00+00:00,2017-07-16T18:45:00Z,2017-07-16T20:10:00Z,2017-07-16T20:08:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Tancredo Neves,Confins,MG,Brasil,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,-47.9172348,-15.8697369,-43.965396,-19.634099
AZU - 2431,AZUL,Nacional,2017-07-16 13:45:00+00:00,2017-07-16T13:43:00Z,2017-07-16T15:05:00Z,2017-07-16T14:54:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Tancredo Neves,Confins,MG,Brasil,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-43.965396,-19.634099
AZU - 2432,AZUL,Nacional,2017-07-16 18:45:00+00:00,,2017-07-16T20:30:00Z,,Cancelado,AUTORIZADO,Viracopos,Campinas,SP,Brasil,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,-47.9172348,-15.8697369,-47.1375685,-23.008205
