Voos,Companhia.Aerea,Codigo.Tipo.Linha,Partida.Prevista,Partida.Real,Chegada.Prevista,Chegada.Real,Situacao.Voo,Codigo.Justificativa,Aeroporto.Origem,Cidade.Origem,Estado.Origem,Pais.Origem,Aeroporto.Destino,Cidade.Destino,Estado.Destino,Pais.Destino,LongDest,LatDest,LongOrig,LatOrig
AAL - 951,AMERICAN AIRLINES INC,Internacional,2017-04-15 23:29:00+00:00,2017-04-15T23:29:00Z,2017-04-16T09:10:00Z,2017-04-16T09:10:00Z,Realizado,,New York,New York,N/I,Estados Unidos,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-73.7781391,40.6413111
AAL - 964,AMERICAN AIRLINES INC,Internacional,2017-04-15 00:45:00+00:00,2017-04-15T00:45:00Z,2017-04-15T06:10:00Z,2017-04-15T06:10:00Z,Realizado,,Eduardo Gomes,Manaus,AM,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-60.0463249,-3.0358474
AAL - 973,AMERICAN AIRLINES INC,Internacional,2017-04-15 23:45:00+00:00,2017-04-15T22:56:00Z,2017-04-16T08:30:00Z,2017-04-16T08:19:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,New York,New York,N/I,Estados Unidos,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-73.7781391,40.6413111
AAL - 974,AMERICAN AIRLINES INC,Internacional,2017-04-15 21:30:00+00:00,2017-04-15T21:20:00Z,2017-04-16T08:35:00Z,2017-04-16T07:09:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,New York,New York,N/I,Estados Unidos,-73.7781391,40.6413111,-43.2494233,-22.8134098
AAL - 991,AMERICAN AIRLINES INC,Internacional,2017-04-15 23:20:00+00:00,2017-04-15T23:20:00Z,2017-04-16T07:30:00Z,2017-04-16T07:30:00Z,Realizado,,Miami,Miami,N/I,Estados Unidos,Tancredo Neves,Confins,MG,Brasil,-43.965396,-19.634099,-80.2870457,25.795865
AAL - 992,AMERICAN AIRLINES INC,Internacional,2017-04-15 21:15:00+00:00,2017-04-15T21:15:00Z,2017-04-16T05:50:00Z,2017-04-16T05:50:00Z,Realizado,,Tancredo Neves,Confins,MG,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-43.965396,-19.634099
AAL - 995,AMERICAN AIRLINES INC,Internacional,2017-04-15 23:35:00+00:00,2017-04-15T23:35:00Z,2017-04-16T07:55:00Z,2017-04-16T07:55:00Z,Realizado,,Miami,Miami,N/I,Estados Unidos,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-80.2870457,25.795865
AAL - 1265,AMERICAN AIRLINES INC,Internacional,2017-04-15 17:30:00+00:00,2017-04-15T18:28:00Z,2017-04-15T23:48:00Z,2017-04-15T23:54:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Miami,Miami,N/I,Estados Unidos,Eduardo Gomes,Manaus,AM,Brasil,-60.0463249,-3.0358474,-80.2870457,25.795865
ACA - 90,AIR CANADA,Internacional,2017-04-15 02:15:00+00:00,2017-04-15T02:05:00Z,2017-04-15T10:00:00Z,2017-04-15T09:37:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Toronto,Toronto,N/I,Canada,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-79.6248197,43.6777176
ACA - 91,AIR CANADA,Internacional,2017-04-15 20:25:00+00:00,2017-04-15T20:19:00Z,2017-04-16T08:30:00Z,2017-04-16T08:30:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Toronto,Toronto,N/I,Canada,-79.6248197,43.6777176,-46.478126,-23.4345529
AEA - 57,AIR EUROPA S/A,Internacional,2017-04-15 18:40:00+00:00,2017-04-15T18:40:00Z,2017-04-16T05:45:00Z,2017-04-16T05:45:00Z,Realizado,,Madrid,Madrid,N/I,Espanha,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-3.5679515,40.4839361
AEA - 58,AIR EUROPA S/A,Internacional,2017-04-15 14:00:00+00:00,2017-04-15T14:18:00Z,2017-04-16T00:30:00Z,2017-04-15T23:47:00Z,Realizado,CONEXAO DE AERONAVE,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Madrid,Madrid,N/I,Espanha,-3.5679515,40.4839361,-46.478126,-23.4345529
AEA - 83,AIR EUROPA S/A,Internacional,2017-04-15 10:25:00+00:00,2017-04-15T11:44:00Z,2017-04-15T19:35:00Z,2017-04-15T19:35:00Z,Realizado,CONEXAO DE AERONAVE,Madrid,Madrid,N/I,Espanha,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-3.5679515,40.4839361
AEA - 84,AIR EUROPA S/A,Internacional,2017-04-15 21:45:00+00:00,2017-04-15T21:55:00Z,2017-04-16T06:30:00Z,2017-04-16T05:50:00Z,Realizado,CONEXAO DE AERONAVE,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,Madrid,Madrid,N/I,Espanha,-3.5679515,40.4839361,-38.3312411,-12.9110977
AFR - 442,AIR FRANCE,Internacional,2017-04-15 18:35:00+00:00,2017-04-15T18:35:00Z,2017-04-16T05:45:00Z,2017-04-16T05:45:00Z,Realizado,,Paris,Paris,N/I,Franca,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,2.5479245,49.0096906
AFR - 443,AIR FRANCE,Internacional,2017-04-15 15:40:00+00:00,2017-04-15T15:40:00Z,2017-04-16T02:50:00Z,2017-04-16T02:50:00Z,Realizado,,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Paris,Paris,N/I,Franca,2.5479245,49.0096906,-43.2494233,-22.8134098
AFR - 454,AIR FRANCE,Internacional,2017-04-15 18:30:00+00:00,2017-04-15T18:30:00Z,2017-04-16T06:20:00Z,2017-04-16T06:20:00Z,Realizado,,Paris,Paris,N/I,Franca,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,2.5479245,49.0096906
AFR - 456,AIR FRANCE,Internacional,2017-04-15 05:10:00+00:00,2017-04-15T05:10:00Z,2017-04-15T16:55:00Z,2017-04-15T16:55:00Z,Realizado,,Paris,Paris,N/I,Franca,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,2.5479245,49.0096906
AFR - 457,AIR FRANCE,Internacional,2017-04-15 15:15:00+00:00,2017-04-15T15:14:00Z,2017-04-16T02:35:00Z,2017-04-16T02:00:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Paris,Paris,N/I,Franca,2.5479245,49.0096906,-46.478126,-23.4345529
AFR - 459,AIR FRANCE,Internacional,2017-04-15 18:55:00+00:00,2017-04-15T18:57:00Z,2017-04-16T06:10:00Z,2017-04-16T05:44:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Paris,Paris,N/I,Franca,2.5479245,49.0096906,-46.478126,-23.4345529
ARG - 1226,AEROLINEAS ARGENTINAS,Internacional,2017-04-15 16:10:00+00:00,2017-04-15T16:10:00Z,2017-04-15T20:00:00Z,2017-04-15T20:00:00Z,Realizado,,Buenos Aires,Buenos Aires,N/I,Argentina,Porto Seguro,Porto Seguro,BA,Brasil,-39.0821431,-16.4395303,-58.5348284,-34.8150044
ARG - 1227,AEROLINEAS ARGENTINAS,Internacional,2017-04-15 20:45:00+00:00,2017-04-15T20:45:00Z,2017-04-16T01:25:00Z,2017-04-16T01:25:00Z,Realizado,,Porto Seguro,Porto Seguro,BA,Brasil,Buenos Aires,Buenos Aires,N/I,Argentina,-58.5348284,-34.8150044,-39.0821431,-16.4395303
ARG - 1228,AEROLINEAS ARGENTINAS,Internacional,2017-04-15 09:35:00+00:00,2017-04-15T09:35:00Z,2017-04-15T14:00:00Z,2017-04-15T14:00:00Z,Realizado,,Buenos Aires,Buenos Aires,N/I,Argentina,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-58.5348284,-34.8150044
ARG - 1229,AEROLINEAS ARGENTINAS,Internacional,2017-04-15 15:00:00+00:00,2017-04-15T15:00:00Z,2017-04-15T19:50:00Z,2017-04-15T19:50:00Z,Realizado,,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-38.3312411,-12.9110977
ARG - 1230,AEROLINEAS ARGENTINAS,Internacional,2017-04-15 10:50:00+00:00,2017-04-15T10:50:00Z,2017-04-15T12:25:00Z,2017-04-15T12:25:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Salgado Filho,Porto Alegre,RS,Brasil,-51.1753811,-29.9934732,-58.536759,-34.816662
ARG - 1231,AEROLINEAS ARGENTINAS,Internacional,2017-04-15 13:10:00+00:00,2017-04-15T13:10:00Z,2017-04-15T14:55:00Z,2017-04-15T14:55:00Z,Realizado,,Salgado Filho,Porto Alegre,RS,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-51.1753811,-29.9934732
ARG - 1234,AEROLINEAS ARGENTINAS,Internacional,2017-04-15 22:25:00+00:00,2017-04-15T22:25:00Z,2017-04-16T01:25:00Z,2017-04-16T01:25:00Z,Realizado,,Cordoba,Cordoba,N/I,Argentina,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-64.2123198,-31.3154367
ARG - 1240,AEROLINEAS ARGENTINAS,Internacional,2017-04-15 06:40:00+00:00,2017-04-15T06:40:00Z,2017-04-15T09:25:00Z,2017-04-15T09:25:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-58.536759,-34.816662
ARG - 1241,AEROLINEAS ARGENTINAS,Internacional,2017-04-15 10:30:00+00:00,2017-04-15T10:30:00Z,2017-04-15T13:25:00Z,2017-04-15T13:25:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-46.478126,-23.4345529
ARG - 1244,AEROLINEAS ARGENTINAS,Internacional,2017-04-15 15:35:00+00:00,2017-04-15T15:35:00Z,2017-04-15T18:10:00Z,2017-04-15T18:10:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-58.536759,-34.816662
ARG - 1245,AEROLINEAS ARGENTINAS,Internacional,2017-04-15 19:00:00+00:00,2017-04-15T19:00:00Z,2017-04-15T21:55:00Z,2017-04-15T21:55:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-46.478126,-23.4345529
ARG - 1248,AEROLINEAS ARGENTINAS,Internacional,2017-04-15 19:30:00+00:00,2017-04-15T19:30:00Z,2017-04-15T22:15:00Z,2017-04-15T22:15:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-58.536759,-34.816662
ARG - 1249,AEROLINEAS ARGENTINAS,Internacional,2017-04-15 07:00:00+00:00,2017-04-15T07:00:00Z,2017-04-15T09:50:00Z,2017-04-15T09:50:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-46.478126,-23.4345529
ARG - 1256,AEROLINEAS ARGENTINAS,Internacional,2017-04-15 16:55:00+00:00,2017-04-15T16:55:00Z,2017-04-15T19:50:00Z,2017-04-15T19:50:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-58.536759,-34.816662
ARG - 1257,AEROLINEAS ARGENTINAS,Internacional,2017-04-15 20:40:00+00:00,2017-04-15T20:40:00Z,2017-04-16T00:05:00Z,2017-04-16T00:05:00Z,Realizado,,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-43.2494233,-22.8134098
ARG - 1274,AEROLINEAS ARGENTINAS,Internacional,2017-04-15 10:50:00+00:00,2017-04-15T10:50:00Z,2017-04-15T13:35:00Z,2017-04-15T13:35:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-58.536759,-34.816662
ARG - 1275,AEROLINEAS ARGENTINAS,Internacional,2017-04-15 14:35:00+00:00,2017-04-15T14:35:00Z,2017-04-15T17:30:00Z,2017-04-15T17:30:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-46.478126,-23.4345529
ARG - 1278,AEROLINEAS ARGENTINAS,Internacional,2017-04-15 17:10:00+00:00,2017-04-15T17:10:00Z,2017-04-15T19:10:00Z,2017-04-15T19:10:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Hercilio Luz,Florianopolis,SC,Brasil,-48.5459657,-27.670118,-58.536759,-34.816662
ARG - 1279,AEROLINEAS ARGENTINAS,Internacional,2017-04-15 19:55:00+00:00,2017-04-15T19:55:00Z,2017-04-15T22:05:00Z,2017-04-15T22:05:00Z,Realizado,,Hercilio Luz,Florianopolis,SC,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-48.5459657,-27.670118
ARG - 1292,AEROLINEAS ARGENTINAS,Internacional,2017-04-15 06:20:00+00:00,2017-04-15T06:20:00Z,2017-04-15T09:15:00Z,2017-04-15T09:15:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-58.536759,-34.816662
ARG - 1293,AEROLINEAS ARGENTINAS,Internacional,2017-04-15 10:05:00+00:00,2017-04-15T10:05:00Z,2017-04-15T13:30:00Z,2017-04-15T13:30:00Z,Realizado,,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-43.2494233,-22.8134098
AUT - 2242,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2017-04-15 20:00:00+00:00,2017-04-15T20:00:00Z,2017-04-15T22:45:00Z,2017-04-15T22:45:00Z,Realizado,,Buenos Aires,Buenos Aires,N/I,Argentina,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-58.5348284,-34.8150044
AUT - 2243,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2017-04-15 23:25:00+00:00,2017-04-15T23:25:00Z,2017-04-16T02:20:00Z,2017-04-16T02:20:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-46.478126,-23.4345529
AUT - 2250,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2017-04-15 13:55:00+00:00,,2017-04-15T16:55:00Z,,Cancelado,AUTORIZADO,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-58.536759,-34.816662
AUT - 2251,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2017-04-15 17:45:00+00:00,,2017-04-15T21:10:00Z,,Cancelado,AUTORIZADO,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-43.2494233,-22.8134098
AUT - 2266,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2017-04-15 12:05:00+00:00,2017-04-15T12:05:00Z,2017-04-15T14:10:00Z,2017-04-15T14:10:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Afonso Pena,Sao Jose Dos Pinhais,PR,Brasil,-49.1724811,-25.5327132,-58.536759,-34.816662
AUT - 2267,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2017-04-15 14:50:00+00:00,2017-04-15T14:50:00Z,2017-04-15T17:20:00Z,2017-04-15T17:20:00Z,Realizado,,Afonso Pena,Sao Jose Dos Pinhais,PR,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-49.1724811,-25.5327132
AUT - 2294,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2017-04-15 18:20:00+00:00,2017-04-15T18:20:00Z,2017-04-15T21:20:00Z,2017-04-15T21:20:00Z,Realizado,,Buenos Aires,Buenos Aires,N/I,Argentina,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-58.5348284,-34.8150044
AUT - 2295,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2017-04-15 22:00:00+00:00,2017-04-15T22:00:00Z,2017-04-16T01:25:00Z,2017-04-16T01:25:00Z,Realizado,,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-43.2494233,-22.8134098
AVA - 85,AVIANCA,Internacional,2017-04-15 00:04:00+00:00,2017-04-14T23:53:00Z,2017-04-15T06:15:00Z,2017-04-15T05:34:00Z,Realizado,,Bogota,Bogota,N/I,Colombia,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-74.1444969,4.7014128
AVA - 86,AVIANCA,Internacional,2017-04-15 08:30:00+00:00,2017-04-15T08:20:00Z,2017-04-15T14:34:00Z,2017-04-15T14:06:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Bogota,Bogota,N/I,Colombia,-74.1444969,4.7014128,-46.478126,-23.4345529
AVA - 248,AVIANCA,Internacional,2017-04-15 01:10:00+00:00,2017-04-15T00:59:00Z,2017-04-15T07:13:00Z,2017-04-15T06:42:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Bogota,Bogota,N/I,Colombia,-74.1444969,4.7014128,-46.478126,-23.4345529
AVA - 249,AVIANCA,Internacional,2017-04-15 17:00:00+00:00,2017-04-15T16:54:00Z,2017-04-15T23:10:00Z,2017-04-15T22:46:00Z,Realizado,,Bogota,Bogota,N/I,Colombia,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-74.1444969,4.7014128
AVA - 260,AVIANCA,Internacional,2017-04-15 08:00:00+00:00,2017-04-15T07:59:00Z,2017-04-15T14:33:00Z,2017-04-15T14:18:00Z,Realizado,,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Bogota,Bogota,N/I,Colombia,-74.1444969,4.7014128,-43.2494233,-22.8134098
AVA - 261,AVIANCA,Internacional,2017-04-15 00:18:00+00:00,2017-04-15T00:15:00Z,2017-04-15T06:35:00Z,2017-04-15T06:09:00Z,Realizado,,Bogota,Bogota,N/I,Colombia,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-74.1444969,4.7014128
AZA - 672,ALITALIA,Internacional,2017-04-15 16:50:00+00:00,2017-04-15T16:50:00Z,2017-04-16T04:20:00Z,2017-04-16T04:34:00Z,Realizado,,Roma,Roma,N/I,Italia,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,12.592979,41.7990531
AZA - 674,ALITALIA,Internacional,2017-04-15 17:05:00+00:00,2017-04-15T17:28:00Z,2017-04-16T05:05:00Z,2017-04-16T05:23:00Z,Realizado,,Roma,Roma,N/I,Italia,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,12.592979,41.7990531
AZA - 675,ALITALIA,Internacional,2017-04-15 14:55:00+00:00,2017-04-15T15:05:00Z,2017-04-16T02:15:00Z,2017-04-16T02:05:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Roma,Roma,N/I,Italia,12.592979,41.7990531,-46.478126,-23.4345529
AZU - 2410,AZUL,Nacional,2017-04-15 06:00:00+00:00,2017-04-15T05:49:00Z,2017-04-15T07:20:00Z,2017-04-15T06:50:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Tancredo Neves,Confins,MG,Brasil,-43.965396,-19.634099,-46.478126,-23.4345529
AZU - 2411,AZUL,Nacional,2017-04-15 07:50:00+00:00,2017-04-15T07:42:00Z,2017-04-15T09:15:00Z,2017-04-15T09:00:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Tancredo Neves,Confins,MG,Brasil,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-43.965396,-19.634099
AZU - 2420,AZUL,Nacional,2017-04-15 06:15:00+00:00,2017-04-15T06:14:00Z,2017-04-15T07:30:00Z,2017-04-15T07:18:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Viracopos,Campinas,SP,Brasil,Tancredo Neves,Confins,MG,Brasil,-43.965396,-19.634099,-47.1375685,-23.008205
AZU - 2425,AZUL,Nacional,2017-04-15 06:30:00+00:00,2017-04-15T06:18:00Z,2017-04-15T07:45:00Z,2017-04-15T07:15:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Governador Jose Richa,Londrina,PR,Brasil,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-51.1331599,-23.3320714
