Voos,Companhia.Aerea,Codigo.Tipo.Linha,Partida.Prevista,Partida.Real,Chegada.Prevista,Chegada.Real,Situacao.Voo,Codigo.Justificativa,Aeroporto.Origem,Cidade.Origem,Estado.Origem,Pais.Origem,Aeroporto.Destino,Cidade.Destino,Estado.Destino,Pais.Destino,LongDest,LatDest,LongOrig,LatOrig
AAL - 907,AMERICAN AIRLINES INC,Internacional,2015-08-15 00:54:00+00:00,2015-08-15T01:39:00Z,2015-08-15T10:27:00Z,2015-08-15T09:45:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 929,AMERICAN AIRLINES INC,Internacional,2015-08-15 22:50:00+00:00,2015-08-15T23:32:00Z,2015-08-16T07:15:00Z,2015-08-16T07:59:00Z,Realizado,DEFEITOS DA AERONAVE,Miami,Miami,N/I,Estados Unidos,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-80.2870457,25.795865
AAL - 930,AMERICAN AIRLINES INC,Internacional,2015-08-15 23:25:00+00:00,2015-08-15T23:21:00Z,2015-08-16T08:00:00Z,2015-08-16T07:21:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-46.478126,-23.4345529
AAL - 950,AMERICAN AIRLINES INC,Internacional,2015-08-15 21:30:00+00:00,2015-08-15T21:30:00Z,2015-08-16T07:25:00Z,2015-08-16T07:25:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,New York,New York,N/I,Estados Unidos,-73.7781391,40.6413111,-46.478126,-23.4345529
AAL - 951,AMERICAN AIRLINES INC,Internacional,2015-08-15 23:10:00+00:00,2015-08-15T23:09:00Z,2015-08-16T08:55:00Z,2015-08-16T08:11:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,New York,New York,N/I,Estados Unidos,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-73.7781391,40.6413111
AAL - 961,AMERICAN AIRLINES INC,Internacional,2015-08-15 18:00:00+00:00,2015-08-15T18:50:00Z,2015-08-15T23:22:00Z,2015-08-16T00:07:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Miami,Miami,N/I,Estados Unidos,Eduardo Gomes,Manaus,AM,Brasil,-60.0463249,-3.0358474,-80.2870457,25.795865
AAL - 964,AMERICAN AIRLINES INC,Internacional,2015-08-15 01:05:00+00:00,2015-08-15T01:05:00Z,2015-08-15T06:25:00Z,2015-08-15T06:25:00Z,Realizado,,Eduardo Gomes,Manaus,AM,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-60.0463249,-3.0358474
AAL - 973,AMERICAN AIRLINES INC,Internacional,2015-08-15 22:35:00+00:00,2015-08-15T22:26:00Z,2015-08-16T09:09:00Z,2015-08-16T07:53:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,New York,New York,N/I,Estados Unidos,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-73.7781391,40.6413111
AAL - 974,AMERICAN AIRLINES INC,Internacional,2015-08-15 21:02:00+00:00,2015-08-15T21:02:00Z,2015-08-16T07:30:00Z,2015-08-16T07:30:00Z,Realizado,,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,New York,New York,N/I,Estados Unidos,-73.7781391,40.6413111,-43.2494233,-22.8134098
AAL - 990,AMERICAN AIRLINES INC,Internacional,2015-08-15 23:16:00+00:00,2015-08-15T23:16:00Z,2015-08-16T08:10:00Z,2015-08-16T08:10:00Z,Realizado,,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-43.2494233,-22.8134098
AAL - 991,AMERICAN AIRLINES INC,Internacional,2015-08-15 00:54:00+00:00,2015-08-15T02:15:00Z,2015-08-15T08:48:00Z,2015-08-15T10:10:00Z,Realizado,DEFEITOS DA AERONAVE,Miami,Miami,N/I,Estados Unidos,Tancredo Neves,Confins,MG,Brasil,-43.965396,-19.634099,-80.2870457,25.795865
AAL - 992,AMERICAN AIRLINES INC,Internacional,2015-08-15 21:00:00+00:00,2015-08-15T21:00:00Z,2015-08-16T05:49:00Z,2015-08-16T05:49:00Z,Realizado,,Tancredo Neves,Confins,MG,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-43.965396,-19.634099
AAL - 995,AMERICAN AIRLINES INC,Internacional,2015-08-15 01:05:00+00:00,2015-08-15T02:04:00Z,2015-08-15T09:25:00Z,2015-08-15T10:02:00Z,Realizado,DEFEITOS DA AERONAVE,Miami,Miami,N/I,Estados Unidos,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-80.2870457,25.795865
AAL - 998,AMERICAN AIRLINES INC,Internacional,2015-08-15 22:51:00+00:00,2015-08-15T20:42:00Z,2015-08-16T05:36:00Z,2015-08-16T05:17:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Viracopos,Campinas,SP,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-47.1375685,-23.008205
ACA - 90,AIR CANADA,Internacional,2015-08-15 00:05:00+00:00,2015-08-15T00:05:00Z,2015-08-15T10:05:00Z,2015-08-15T13:35:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Toronto,Toronto,N/I,Canada,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-79.6248197,43.6777176
ACA - 91,AIR CANADA,Internacional,2015-08-15 20:25:00+00:00,2015-08-15T20:25:00Z,2015-08-16T06:40:00Z,2015-08-16T06:23:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Toronto,Toronto,N/I,Canada,-79.6248197,43.6777176,-46.478126,-23.4345529
ACA - 98,AIR CANADA,Internacional,2015-08-15 00:10:00+00:00,2015-08-15T00:10:00Z,2015-08-15T10:25:00Z,2015-08-15T10:24:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Toronto,Toronto,N/I,Canada,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-79.6248197,43.6777176
ACA - 99,AIR CANADA,Internacional,2015-08-15 20:04:00+00:00,2015-08-15T20:04:00Z,2015-08-16T06:39:00Z,2015-08-16T06:17:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Toronto,Toronto,N/I,Canada,-79.6248197,43.6777176,-43.2494233,-22.8134098
AEA - 57,AIR EUROPA S/A,Internacional,2015-08-15 18:15:00+00:00,2015-08-15T18:15:00Z,2015-08-16T05:15:00Z,2015-08-16T05:15:00Z,Realizado,,Madrid,Madrid,N/I,Espanha,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-3.5679515,40.4839361
AEA - 58,AIR EUROPA S/A,Internacional,2015-08-15 14:10:00+00:00,2015-08-15T14:10:00Z,2015-08-16T00:30:00Z,2015-08-16T00:30:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Madrid,Madrid,N/I,Espanha,-3.5679515,40.4839361,-46.478126,-23.4345529
AEA - 83,AIR EUROPA S/A,Internacional,2015-08-15 10:25:00+00:00,2015-08-15T10:43:00Z,2015-08-15T19:35:00Z,2015-08-15T19:04:00Z,Realizado,FACILIDADES DO AEROPORTO - RESTRICOES DE APOIO,Madrid,Madrid,N/I,Espanha,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-3.5679515,40.4839361
AEA - 84,AIR EUROPA S/A,Internacional,2015-08-15 22:38:00+00:00,2015-08-15T22:44:00Z,2015-08-16T07:30:00Z,2015-08-16T07:05:00Z,Realizado,FACILIDADES DO AEROPORTO - RESTRICOES DE APOIO,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,Madrid,Madrid,N/I,Espanha,-3.5679515,40.4839361,-38.3312411,-12.9110977
AFR - 442,AIR FRANCE,Internacional,2015-08-15 18:25:00+00:00,2015-08-15T18:25:00Z,2015-08-16T05:31:00Z,2015-08-16T05:31:00Z,Realizado,,Paris,Paris,N/I,Franca,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,2.5479245,49.0096906
AFR - 443,AIR FRANCE,Internacional,2015-08-15 16:15:00+00:00,2015-08-15T16:15:00Z,2015-08-16T03:00:00Z,2015-08-16T03:00:00Z,Realizado,,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Paris,Paris,N/I,Franca,2.5479245,49.0096906,-43.2494233,-22.8134098
AFR - 444,AIR FRANCE,Internacional,2015-08-15 05:30:00+00:00,2015-08-15T05:30:00Z,2015-08-15T17:05:00Z,2015-08-15T17:05:00Z,Realizado,,Paris,Paris,N/I,Franca,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,2.5479245,49.0096906
AFR - 445,AIR FRANCE,Internacional,2015-08-15 19:20:00+00:00,2015-08-15T19:20:00Z,2015-08-16T06:35:00Z,2015-08-16T06:35:00Z,Realizado,,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Paris,Paris,N/I,Franca,2.5479245,49.0096906,-43.2494233,-22.8134098
AFR - 454,AIR FRANCE,Internacional,2015-08-15 18:30:00+00:00,2015-08-15T18:30:00Z,2015-08-16T06:05:00Z,2015-08-16T06:05:00Z,Realizado,,Paris,Paris,N/I,Franca,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,2.5479245,49.0096906
AFR - 456,AIR FRANCE,Internacional,2015-08-15 05:30:00+00:00,2015-08-15T05:30:00Z,2015-08-15T17:05:00Z,2015-08-15T17:05:00Z,Realizado,,Paris,Paris,N/I,Franca,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,2.5479245,49.0096906
AFR - 457,AIR FRANCE,Internacional,2015-08-15 15:40:00+00:00,2015-08-15T15:40:00Z,2015-08-16T03:00:00Z,2015-08-16T03:00:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Paris,Paris,N/I,Franca,2.5479245,49.0096906,-46.478126,-23.4345529
AFR - 459,AIR FRANCE,Internacional,2015-08-15 19:10:00+00:00,2015-08-15T19:10:00Z,2015-08-16T06:20:00Z,2015-08-16T06:20:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Paris,Paris,N/I,Franca,2.5479245,49.0096906,-46.478126,-23.4345529
ARE - 3505,AIRES - LAN COLOMBIA,Internacional,2015-08-15 23:30:00+00:00,2015-08-15T23:30:00Z,2015-08-16T05:50:00Z,2015-08-16T05:50:00Z,Realizado,,Bogota,Bogota,N/I,Colombia,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-74.1444969,4.7014128
ARE - 3506,AIRES - LAN COLOMBIA,Internacional,2015-08-15 14:40:00+00:00,2015-08-15T14:40:00Z,2015-08-15T21:00:00Z,2015-08-15T21:00:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Bogota,Bogota,N/I,Colombia,-74.1444969,4.7014128,-46.478126,-23.4345529
ARG - 1248,AEROLINEAS ARGENTINAS,Internacional,2015-08-15 19:25:00+00:00,2015-08-15T19:25:00Z,2015-08-15T22:15:00Z,2015-08-15T22:15:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-58.536759,-34.816662
ARG - 1249,AEROLINEAS ARGENTINAS,Internacional,2015-08-15 05:50:00+00:00,2015-08-15T07:00:00Z,2015-08-15T08:50:00Z,2015-08-15T10:35:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-46.478126,-23.4345529
ARG - 1252,AEROLINEAS ARGENTINAS,Internacional,2015-08-15 11:25:00+00:00,2015-08-15T11:25:00Z,2015-08-15T14:33:00Z,2015-08-15T14:33:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-58.536759,-34.816662
ARG - 1253,AEROLINEAS ARGENTINAS,Internacional,2015-08-15 15:08:00+00:00,2015-08-15T15:08:00Z,2015-08-15T18:30:00Z,2015-08-15T18:30:00Z,Realizado,,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-43.2494233,-22.8134098
ARG - 1254,AEROLINEAS ARGENTINAS,Internacional,2015-08-15 22:00:00+00:00,2015-08-15T22:00:00Z,2015-08-16T01:00:00Z,2015-08-16T01:00:00Z,Realizado,,Buenos Aires,Buenos Aires,N/I,Argentina,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-58.5348284,-34.8150044
ARG - 1255,AEROLINEAS ARGENTINAS,Internacional,2015-08-15 01:40:00+00:00,2015-08-15T02:24:00Z,2015-08-15T05:00:00Z,2015-08-15T05:29:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Buenos Aires,Buenos Aires,N/I,Argentina,-58.5348284,-34.8150044,-43.2494233,-22.8134098
ARG - 1256,AEROLINEAS ARGENTINAS,Internacional,2015-08-15 16:40:00+00:00,2015-08-15T16:40:00Z,2015-08-15T19:43:00Z,2015-08-15T19:43:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-58.536759,-34.816662
ARG - 1257,AEROLINEAS ARGENTINAS,Internacional,2015-08-15 20:22:00+00:00,2015-08-15T20:22:00Z,2015-08-15T23:45:00Z,2015-08-15T23:45:00Z,Realizado,,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-43.2494233,-22.8134098
ARG - 1292,AEROLINEAS ARGENTINAS,Internacional,2015-08-15 06:40:00+00:00,2015-08-15T06:40:00Z,2015-08-15T09:48:00Z,2015-08-15T09:48:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-58.536759,-34.816662
ARG - 1293,AEROLINEAS ARGENTINAS,Internacional,2015-08-15 10:29:00+00:00,2015-08-15T10:29:00Z,2015-08-15T13:45:00Z,2015-08-15T13:45:00Z,Realizado,,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-43.2494233,-22.8134098
ARG - 1910,AEROLINEAS ARGENTINAS,Internacional,2015-08-15 21:30:00+00:00,2015-08-15T21:30:00Z,2015-08-16T01:55:00Z,2015-08-16T01:55:00Z,Realizado,,Buenos Aires,Buenos Aires,N/I,Argentina,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-58.5348284,-34.8150044
ARG - 1911,AEROLINEAS ARGENTINAS,Internacional,2015-08-15 02:40:00+00:00,2015-08-15T04:16:00Z,2015-08-15T07:30:00Z,2015-08-15T08:56:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,Buenos Aires,Buenos Aires,N/I,Argentina,-58.5348284,-34.8150044,-38.3312411,-12.9110977
AUT - 2220,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2015-08-15 12:10:00+00:00,2015-08-15T12:10:00Z,2015-08-15T14:55:00Z,2015-08-15T14:55:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-58.536759,-34.816662
AUT - 2221,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2015-08-15 15:35:00+00:00,2015-08-15T16:11:00Z,2015-08-15T18:30:00Z,2015-08-15T18:56:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-46.478126,-23.4345529
AUT - 2226,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2015-08-15 07:20:00+00:00,2015-08-15T07:20:00Z,2015-08-15T08:55:00Z,2015-08-15T08:55:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Salgado Filho,Porto Alegre,RS,Brasil,-51.1753811,-29.9934732,-58.536759,-34.816662
AUT - 2227,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2015-08-15 09:36:00+00:00,2015-08-15T09:36:00Z,2015-08-15T11:20:00Z,2015-08-15T11:20:00Z,Realizado,,Salgado Filho,Porto Alegre,RS,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-51.1753811,-29.9934732
AUT - 2230,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2015-08-15 16:55:00+00:00,2015-08-15T16:55:00Z,2015-08-15T18:29:00Z,2015-08-15T18:29:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Salgado Filho,Porto Alegre,RS,Brasil,-51.1753811,-29.9934732,-58.536759,-34.816662
AUT - 2231,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2015-08-15 19:20:00+00:00,2015-08-15T19:20:00Z,2015-08-15T20:55:00Z,2015-08-15T20:55:00Z,Realizado,,Salgado Filho,Porto Alegre,RS,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-51.1753811,-29.9934732
AUT - 2240,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2015-08-15 07:00:00+00:00,2015-08-15T07:00:00Z,2015-08-15T09:45:00Z,2015-08-15T09:45:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-58.536759,-34.816662
AUT - 2241,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2015-08-15 10:30:00+00:00,2015-08-15T10:30:00Z,2015-08-15T13:35:00Z,2015-08-15T13:35:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-46.478126,-23.4345529
AUT - 2244,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2015-08-15 16:15:00+00:00,2015-08-15T16:15:00Z,2015-08-15T18:55:00Z,2015-08-15T18:55:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-58.536759,-34.816662
AUT - 2245,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2015-08-15 19:40:00+00:00,2015-08-15T20:21:00Z,2015-08-15T22:40:00Z,2015-08-15T23:06:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-46.478126,-23.4345529
AUT - 2264,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2015-08-15 22:05:00+00:00,2015-08-15T22:34:00Z,2015-08-16T01:15:00Z,2015-08-16T01:43:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Buenos Aires,Buenos Aires,N/I,Argentina,Tancredo Neves,Confins,MG,Brasil,-43.965396,-19.634099,-58.5348284,-34.8150044
AUT - 2265,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2015-08-15 01:55:00+00:00,2015-08-15T03:06:00Z,2015-08-15T05:35:00Z,2015-08-15T06:14:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Tancredo Neves,Confins,MG,Brasil,Buenos Aires,Buenos Aires,N/I,Argentina,-58.5348284,-34.8150044,-43.965396,-19.634099
