Voos,Companhia.Aerea,Codigo.Tipo.Linha,Partida.Prevista,Partida.Real,Chegada.Prevista,Chegada.Real,Situacao.Voo,Codigo.Justificativa,Aeroporto.Origem,Cidade.Origem,Estado.Origem,Pais.Origem,Aeroporto.Destino,Cidade.Destino,Estado.Destino,Pais.Destino,LongDest,LatDest,LongOrig,LatOrig
AEA - 57,AIR EUROPA S/A,Internacional,2016-07-15 18:10:00+00:00,2016-07-15T19:26:00Z,2016-07-16T05:15:00Z,2016-07-16T05:32:00Z,Realizado,CONEXAO DE AERONAVE,Madrid,Madrid,N/I,Espanha,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-3.5679515,40.4839361
AEA - 58,AIR EUROPA S/A,Internacional,2016-07-15 14:00:00+00:00,2016-07-15T14:00:00Z,2016-07-16T00:30:00Z,2016-07-16T00:30:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Madrid,Madrid,N/I,Espanha,-3.5679515,40.4839361,-46.478126,-23.4345529
AFR - 426,AIR FRANCE,Internacional,2016-07-15 08:30:00+00:00,2016-07-15T08:30:00Z,2016-07-15T20:15:00Z,2016-07-15T20:15:00Z,Realizado,,Paris,Paris,N/I,Franca,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,2.5479245,49.0096906
AFR - 427,AIR FRANCE,Internacional,2016-07-15 22:05:00+00:00,2016-07-15T22:05:00Z,2016-07-16T09:25:00Z,2016-07-16T09:25:00Z,Realizado,,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Paris,Paris,N/I,Franca,2.5479245,49.0096906,-43.2494233,-22.8134098
AFR - 442,AIR FRANCE,Internacional,2016-07-15 18:35:00+00:00,2016-07-15T18:35:00Z,2016-07-16T05:40:00Z,2016-07-16T05:40:00Z,Realizado,,Paris,Paris,N/I,Franca,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,2.5479245,49.0096906
AFR - 443,AIR FRANCE,Internacional,2016-07-15 16:05:00+00:00,2016-07-15T16:03:00Z,2016-07-16T03:00:00Z,2016-07-16T03:37:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Paris,Paris,N/I,Franca,2.5479245,49.0096906,-43.2494233,-22.8134098
AFR - 454,AIR FRANCE,Internacional,2016-07-15 18:20:00+00:00,2016-07-15T18:20:00Z,2016-07-16T06:15:00Z,2016-07-16T06:15:00Z,Realizado,,Paris,Paris,N/I,Franca,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,2.5479245,49.0096906
AFR - 456,AIR FRANCE,Internacional,2016-07-15 05:30:00+00:00,2016-07-15T05:30:00Z,2016-07-15T17:10:00Z,2016-07-15T17:10:00Z,Realizado,,Paris,Paris,N/I,Franca,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,2.5479245,49.0096906
AFR - 457,AIR FRANCE,Internacional,2016-07-15 15:45:00+00:00,2016-07-15T15:45:00Z,2016-07-16T03:00:00Z,2016-07-16T03:00:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Paris,Paris,N/I,Franca,2.5479245,49.0096906,-46.478126,-23.4345529
AFR - 459,AIR FRANCE,Internacional,2016-07-15 19:10:00+00:00,2016-07-15T20:57:00Z,2016-07-16T06:20:00Z,2016-07-16T08:14:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Paris,Paris,N/I,Franca,2.5479245,49.0096906,-46.478126,-23.4345529
ARE - 3505,AIRES - LAN COLOMBIA,Internacional,2016-07-15 23:30:00+00:00,2016-07-15T23:30:00Z,2016-07-16T05:50:00Z,2016-07-16T05:50:00Z,Realizado,,Bogota,Bogota,N/I,Colombia,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-74.1444969,4.7014128
ARE - 3506,AIRES - LAN COLOMBIA,Internacional,2016-07-15 14:40:00+00:00,2016-07-15T14:40:00Z,2016-07-15T21:00:00Z,2016-07-15T21:00:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Bogota,Bogota,N/I,Colombia,-74.1444969,4.7014128,-46.478126,-23.4345529
ARG - 1228,AEROLINEAS ARGENTINAS,Internacional,2016-07-15 21:30:00+00:00,2016-07-15T21:30:00Z,2016-07-16T01:55:00Z,2016-07-16T01:55:00Z,Realizado,,Buenos Aires,Buenos Aires,N/I,Argentina,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-58.5348284,-34.8150044
ARG - 1229,AEROLINEAS ARGENTINAS,Internacional,2016-07-15 02:45:00+00:00,2016-07-15T02:45:00Z,2016-07-15T07:35:00Z,2016-07-15T07:35:00Z,Realizado,,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,Buenos Aires,Buenos Aires,N/I,Argentina,-58.5348284,-34.8150044,-38.3312411,-12.9110977
ARG - 1240,AEROLINEAS ARGENTINAS,Internacional,2016-07-15 07:05:00+00:00,2016-07-15T07:05:00Z,2016-07-15T09:45:00Z,2016-07-15T09:45:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-58.536759,-34.816662
ARG - 1241,AEROLINEAS ARGENTINAS,Internacional,2016-07-15 10:30:00+00:00,2016-07-15T10:30:00Z,2016-07-15T13:35:00Z,2016-07-15T13:35:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-46.478126,-23.4345529
ARG - 1242,AEROLINEAS ARGENTINAS,Internacional,2016-07-15 20:00:00+00:00,2016-07-15T20:00:00Z,2016-07-15T22:45:00Z,2016-07-15T22:45:00Z,Realizado,,Buenos Aires,Buenos Aires,N/I,Argentina,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-58.5348284,-34.8150044
ARG - 1243,AEROLINEAS ARGENTINAS,Internacional,2016-07-15 23:25:00+00:00,2016-07-15T23:25:00Z,2016-07-16T02:20:00Z,2016-07-16T02:20:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-46.478126,-23.4345529
ARG - 1244,AEROLINEAS ARGENTINAS,Internacional,2016-07-15 15:20:00+00:00,2016-07-15T15:20:00Z,2016-07-15T18:20:00Z,2016-07-15T18:20:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-58.536759,-34.816662
ARG - 1245,AEROLINEAS ARGENTINAS,Internacional,2016-07-15 19:00:00+00:00,2016-07-15T19:00:00Z,2016-07-15T21:55:00Z,2016-07-15T21:55:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-46.478126,-23.4345529
ARG - 1248,AEROLINEAS ARGENTINAS,Internacional,2016-07-15 19:35:00+00:00,2016-07-15T19:35:00Z,2016-07-15T22:15:00Z,2016-07-15T22:15:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-58.536759,-34.816662
ARG - 1249,AEROLINEAS ARGENTINAS,Internacional,2016-07-15 05:50:00+00:00,2016-07-15T05:50:00Z,2016-07-15T08:45:00Z,2016-07-15T08:45:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-46.478126,-23.4345529
ARG - 1250,AEROLINEAS ARGENTINAS,Internacional,2016-07-15 13:55:00+00:00,2016-07-15T13:55:00Z,2016-07-15T16:50:00Z,2016-07-15T16:50:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-58.536759,-34.816662
ARG - 1251,AEROLINEAS ARGENTINAS,Internacional,2016-07-15 17:30:00+00:00,2016-07-15T17:30:00Z,2016-07-15T20:50:00Z,2016-07-15T20:50:00Z,Realizado,,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Buenos Aires,Buenos Aires,N/I,Argentina,-58.5348284,-34.8150044,-43.2494233,-22.8134098
ARG - 1274,AEROLINEAS ARGENTINAS,Internacional,2016-07-15 09:40:00+00:00,2016-07-15T09:40:00Z,2016-07-15T12:25:00Z,2016-07-15T12:25:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-58.536759,-34.816662
ARG - 1275,AEROLINEAS ARGENTINAS,Internacional,2016-07-15 13:15:00+00:00,2016-07-15T13:15:00Z,2016-07-15T16:10:00Z,2016-07-15T16:10:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-46.478126,-23.4345529
ARG - 1292,AEROLINEAS ARGENTINAS,Internacional,2016-07-15 06:20:00+00:00,2016-07-15T06:20:00Z,2016-07-15T09:30:00Z,2016-07-15T09:30:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-58.536759,-34.816662
ARG - 1293,AEROLINEAS ARGENTINAS,Internacional,2016-07-15 10:10:00+00:00,2016-07-15T10:10:00Z,2016-07-15T13:25:00Z,2016-07-15T13:25:00Z,Realizado,,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-43.2494233,-22.8134098
ARG - 1294,AEROLINEAS ARGENTINAS,Internacional,2016-07-15 18:20:00+00:00,,2016-07-15T21:20:00Z,,Cancelado,CANCELAMENTO POR MOTIVOS TECNICOS - OPERACIONAIS,Buenos Aires,Buenos Aires,N/I,Argentina,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-58.5348284,-34.8150044
ARG - 1295,AEROLINEAS ARGENTINAS,Internacional,2016-07-15 21:50:00+00:00,,2016-07-16T01:20:00Z,,Cancelado,CANCELAMENTO POR MOTIVOS TECNICOS - OPERACIONAIS,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-43.2494233,-22.8134098
ARG - 1296,AEROLINEAS ARGENTINAS,Internacional,2016-07-15 20:30:00+00:00,2016-07-15T20:30:00Z,2016-07-15T23:30:00Z,2016-07-15T23:30:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-58.536759,-34.816662
ARG - 1297,AEROLINEAS ARGENTINAS,Internacional,2016-07-15 06:10:00+00:00,2016-07-15T06:10:00Z,2016-07-15T09:35:00Z,2016-07-15T09:35:00Z,Realizado,,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-43.2494233,-22.8134098
AUT - 2264,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2016-07-15 06:10:00+00:00,2016-07-15T06:10:00Z,2016-07-15T09:15:00Z,2016-07-15T09:15:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Tancredo Neves,Confins,MG,Brasil,-43.965396,-19.634099,-58.536759,-34.816662
AUT - 2265,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2016-07-15 09:55:00+00:00,2016-07-15T09:55:00Z,2016-07-15T13:30:00Z,2016-07-15T13:30:00Z,Realizado,,Tancredo Neves,Confins,MG,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-43.965396,-19.634099
AUT - 2266,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2016-07-15 12:05:00+00:00,2016-07-15T12:05:00Z,2016-07-15T14:13:00Z,2016-07-15T14:13:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Afonso Pena,Sao Jose Dos Pinhais,PR,Brasil,-49.1724811,-25.5327132,-58.536759,-34.816662
AUT - 2267,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2016-07-15 14:53:00+00:00,2016-07-15T14:53:00Z,2016-07-15T17:30:00Z,2016-07-15T17:30:00Z,Realizado,,Afonso Pena,Sao Jose Dos Pinhais,PR,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-49.1724811,-25.5327132
AVA - 85,AVIANCA,Internacional,2016-07-15 00:04:00+00:00,2016-07-15T00:20:00Z,2016-07-15T06:15:00Z,2016-07-15T07:25:00Z,Realizado,FACILIDADES DO AEROPORTO - RESTRICOES DE APOIO,Bogota,Bogota,N/I,Colombia,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-74.1444969,4.7014128
AVA - 86,AVIANCA,Internacional,2016-07-15 08:30:00+00:00,2016-07-15T08:54:00Z,2016-07-15T14:34:00Z,2016-07-15T15:08:00Z,Realizado,AEROPORTO DE ORIGEM INTERDITADO,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Bogota,Bogota,N/I,Colombia,-74.1444969,4.7014128,-46.478126,-23.4345529
AVA - 248,AVIANCA,Internacional,2016-07-15 01:45:00+00:00,2016-07-15T01:45:00Z,2016-07-15T07:48:00Z,2016-07-15T08:25:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Bogota,Bogota,N/I,Colombia,-74.1444969,4.7014128,-46.478126,-23.4345529
AVA - 249,AVIANCA,Internacional,2016-07-15 17:00:00+00:00,2016-07-15T17:06:00Z,2016-07-15T23:10:00Z,2016-07-15T23:08:00Z,Realizado,AVARIA DURANTE OPERACOES EM VOO,Bogota,Bogota,N/I,Colombia,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-74.1444969,4.7014128
AVA - 260,AVIANCA,Internacional,2016-07-15 08:00:00+00:00,2016-07-15T10:58:00Z,2016-07-15T14:33:00Z,2016-07-15T17:13:00Z,Realizado,AEROPORTO DE ORIGEM INTERDITADO,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Bogota,Bogota,N/I,Colombia,-74.1444969,4.7014128,-43.2494233,-22.8134098
AVA - 261,AVIANCA,Internacional,2016-07-15 00:18:00+00:00,2016-07-15T02:56:00Z,2016-07-15T06:35:00Z,2016-07-15T09:53:00Z,Realizado,AEROPORTO DE ORIGEM INTERDITADO,Bogota,Bogota,N/I,Colombia,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-74.1444969,4.7014128
AZA - 672,ALITALIA,Internacional,2016-07-15 16:45:00+00:00,2016-07-15T17:20:00Z,2016-07-16T04:50:00Z,2016-07-16T05:02:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Roma,Roma,N/I,Italia,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,12.592979,41.7990531
AZA - 673,ALITALIA,Internacional,2016-07-15 14:35:00+00:00,2016-07-15T14:30:00Z,2016-07-16T01:25:00Z,2016-07-16T01:41:00Z,Realizado,,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Roma,Roma,N/I,Italia,12.592979,41.7990531,-43.2494233,-22.8134098
AZA - 674,ALITALIA,Internacional,2016-07-15 17:05:00+00:00,2016-07-15T17:19:00Z,2016-07-16T05:05:00Z,2016-07-16T04:49:00Z,Realizado,,Roma,Roma,N/I,Italia,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,12.592979,41.7990531
AZA - 675,ALITALIA,Internacional,2016-07-15 15:05:00+00:00,2016-07-15T14:28:00Z,2016-07-16T02:15:00Z,2016-07-16T01:59:00Z,Realizado,LIBERACAO SERV. TRAFEGO AEREO/ANTECIPACAO,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Roma,Roma,N/I,Italia,12.592979,41.7990531,-46.478126,-23.4345529
AZU - 2400,AZUL,Nacional,2016-07-15 08:25:00+00:00,2016-07-15T08:18:00Z,2016-07-15T09:30:00Z,2016-07-15T09:20:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Santos Dumont,Rio De Janeiro,RJ,Brasil,-43.1648755,-22.9111438,-46.478126,-23.4345529
AZU - 2403,AZUL,Nacional,2016-07-15 08:25:00+00:00,2016-07-15T08:16:00Z,2016-07-15T09:35:00Z,2016-07-15T09:31:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Santos Dumont,Rio De Janeiro,RJ,Brasil,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-43.1648755,-22.9111438
AZU - 2405,AZUL,Regional,2016-07-15 13:05:00+00:00,,2016-07-15T14:20:00Z,,Cancelado,AUTORIZADO,Santos Dumont,Rio De Janeiro,RJ,Brasil,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-43.1648755,-22.9111438
AZU - 2406,AZUL,Regional,2016-07-15 19:25:00+00:00,,2016-07-15T20:30:00Z,,Cancelado,AUTORIZADO,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Santos Dumont,Rio De Janeiro,RJ,Brasil,-43.1648755,-22.9111438,-46.478126,-23.4345529
AZU - 2407,AZUL,Nacional,2016-07-15 18:00:00+00:00,2016-07-15T18:00:00Z,2016-07-15T19:05:00Z,2016-07-15T19:04:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Santos Dumont,Rio De Janeiro,RJ,Brasil,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-43.1648755,-22.9111438
AZU - 2408,AZUL,Regional,2016-07-15 17:15:00+00:00,2016-07-15T17:15:00Z,2016-07-15T18:20:00Z,2016-07-15T18:20:00Z,Realizado,,Eurico De Aguiar Salles,Vitoria,ES,Brasil,Santos Dumont,Rio De Janeiro,RJ,Brasil,-43.1648755,-22.9111438,-40.2835346,-20.2576489
AZU - 2409,AZUL,Nacional,2016-07-15 11:20:00+00:00,2016-07-15T11:14:00Z,2016-07-15T12:35:00Z,2016-07-15T12:34:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Santos Dumont,Rio De Janeiro,RJ,Brasil,Eurico De Aguiar Salles,Vitoria,ES,Brasil,-40.2835346,-20.2576489,-43.1648755,-22.9111438
AZU - 2410,AZUL,Nacional,2016-07-15 06:45:00+00:00,2016-07-15T06:43:00Z,2016-07-15T08:05:00Z,2016-07-15T07:42:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Tancredo Neves,Confins,MG,Brasil,-43.965396,-19.634099,-46.478126,-23.4345529
AZU - 2411,AZUL,Nacional,2016-07-15 07:50:00+00:00,2016-07-15T07:51:00Z,2016-07-15T09:15:00Z,2016-07-15T09:11:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Tancredo Neves,Confins,MG,Brasil,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-43.965396,-19.634099
