Voos,Companhia.Aerea,Codigo.Tipo.Linha,Partida.Prevista,Partida.Real,Chegada.Prevista,Chegada.Real,Situacao.Voo,Codigo.Justificativa,Aeroporto.Origem,Cidade.Origem,Estado.Origem,Pais.Origem,Aeroporto.Destino,Cidade.Destino,Estado.Destino,Pais.Destino,LongDest,LatDest,LongOrig,LatOrig
ARG - 1227,AEROLINEAS ARGENTINAS,Internacional,2016-11-19 20:45:00+00:00,2016-11-19T21:35:00Z,2016-11-20T01:25:00Z,2016-11-20T01:46:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Porto Seguro,Porto Seguro,BA,Brasil,Buenos Aires,Buenos Aires,N/I,Argentina,-58.5348284,-34.8150044,-39.0821431,-16.4395303
ARG - 1238,AEROLINEAS ARGENTINAS,Internacional,2016-11-19 11:35:00+00:00,2016-11-19T11:35:00Z,2016-11-19T16:15:00Z,2016-11-19T16:15:00Z,Realizado,,Cordoba,Cordoba,N/I,Argentina,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-64.2123198,-31.3154367
ARG - 1239,AEROLINEAS ARGENTINAS,Internacional,2016-11-19 17:05:00+00:00,2016-11-19T17:05:00Z,2016-11-19T22:10:00Z,2016-11-19T22:10:00Z,Realizado,,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,Cordoba,Cordoba,N/I,Argentina,-64.2123198,-31.3154367,-38.3312411,-12.9110977
ARG - 1240,AEROLINEAS ARGENTINAS,Internacional,2016-11-19 07:05:00+00:00,2016-11-19T07:05:00Z,2016-11-19T10:45:00Z,2016-11-19T10:45:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-58.536759,-34.816662
ARG - 1241,AEROLINEAS ARGENTINAS,Internacional,2016-11-19 11:30:00+00:00,2016-11-19T11:30:00Z,2016-11-19T13:35:00Z,2016-11-19T13:35:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-46.478126,-23.4345529
ARG - 1242,AEROLINEAS ARGENTINAS,Internacional,2016-11-19 20:00:00+00:00,2016-11-19T20:00:00Z,2016-11-19T23:45:00Z,2016-11-19T23:45:00Z,Realizado,,Buenos Aires,Buenos Aires,N/I,Argentina,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-58.5348284,-34.8150044
ARG - 1243,AEROLINEAS ARGENTINAS,Internacional,2016-11-19 00:25:00+00:00,2016-11-19T00:25:00Z,2016-11-19T02:20:00Z,2016-11-19T02:20:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-46.478126,-23.4345529
ARG - 1244,AEROLINEAS ARGENTINAS,Internacional,2016-11-19 15:35:00+00:00,2016-11-19T15:35:00Z,2016-11-19T19:20:00Z,2016-11-19T19:20:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-58.536759,-34.816662
ARG - 1245,AEROLINEAS ARGENTINAS,Internacional,2016-11-19 20:00:00+00:00,2016-11-19T20:00:00Z,2016-11-19T21:55:00Z,2016-11-19T21:55:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-46.478126,-23.4345529
ARG - 1248,AEROLINEAS ARGENTINAS,Internacional,2016-11-19 19:35:00+00:00,2016-11-19T19:35:00Z,2016-11-19T23:15:00Z,2016-11-19T23:15:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-58.536759,-34.816662
ARG - 1249,AEROLINEAS ARGENTINAS,Internacional,2016-11-19 06:45:00+00:00,2016-11-19T06:45:00Z,2016-11-19T08:40:00Z,2016-11-19T08:40:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-46.478126,-23.4345529
ARG - 1250,AEROLINEAS ARGENTINAS,Internacional,2016-11-19 14:05:00+00:00,2016-11-19T14:05:00Z,2016-11-19T18:00:00Z,2016-11-19T18:00:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-58.536759,-34.816662
ARG - 1251,AEROLINEAS ARGENTINAS,Internacional,2016-11-19 18:50:00+00:00,2016-11-19T18:50:00Z,2016-11-19T21:10:00Z,2016-11-19T21:10:00Z,Realizado,,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Buenos Aires,Buenos Aires,N/I,Argentina,-58.5348284,-34.8150044,-43.2494233,-22.8134098
ARG - 1274,AEROLINEAS ARGENTINAS,Internacional,2016-11-19 09:40:00+00:00,2016-11-19T09:40:00Z,2016-11-19T13:25:00Z,2016-11-19T13:25:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-58.536759,-34.816662
ARG - 1275,AEROLINEAS ARGENTINAS,Internacional,2016-11-19 14:15:00+00:00,2016-11-19T14:15:00Z,2016-11-19T16:10:00Z,2016-11-19T16:10:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-46.478126,-23.4345529
ARG - 1292,AEROLINEAS ARGENTINAS,Internacional,2016-11-19 06:35:00+00:00,2016-11-19T06:35:00Z,2016-11-19T10:30:00Z,2016-11-19T10:30:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-58.536759,-34.816662
ARG - 1293,AEROLINEAS ARGENTINAS,Internacional,2016-11-19 11:10:00+00:00,2016-11-19T11:10:00Z,2016-11-19T13:25:00Z,2016-11-19T13:25:00Z,Realizado,,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-43.2494233,-22.8134098
ARG - 1296,AEROLINEAS ARGENTINAS,Internacional,2016-11-19 20:30:00+00:00,2016-11-19T20:30:00Z,2016-11-20T00:30:00Z,2016-11-20T00:30:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-58.536759,-34.816662
ARG - 1297,AEROLINEAS ARGENTINAS,Internacional,2016-11-19 07:10:00+00:00,2016-11-19T07:10:00Z,2016-11-19T08:35:00Z,2016-11-19T08:35:00Z,Realizado,,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-43.2494233,-22.8134098
AUT - 2230,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2016-11-19 10:15:00+00:00,2016-11-19T10:15:00Z,2016-11-19T12:50:00Z,2016-11-19T12:50:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Salgado Filho,Porto Alegre,RS,Brasil,-51.1753811,-29.9934732,-58.536759,-34.816662
AUT - 2231,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2016-11-19 13:35:00+00:00,2016-11-19T13:35:00Z,2016-11-19T14:15:00Z,2016-11-19T14:15:00Z,Realizado,,Salgado Filho,Porto Alegre,RS,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-51.1753811,-29.9934732
AUT - 2266,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2016-11-19 12:05:00+00:00,2016-11-19T12:05:00Z,2016-11-19T15:10:00Z,2016-11-19T15:10:00Z,Realizado,,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Afonso Pena,Sao Jose Dos Pinhais,PR,Brasil,-49.1724811,-25.5327132,-58.536759,-34.816662
AUT - 2267,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2016-11-19 15:55:00+00:00,2016-11-19T15:55:00Z,2016-11-19T17:30:00Z,2016-11-19T17:30:00Z,Realizado,,Afonso Pena,Sao Jose Dos Pinhais,PR,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-49.1724811,-25.5327132
AUT - 2294,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2016-11-19 18:20:00+00:00,2016-11-19T18:34:00Z,2016-11-19T22:20:00Z,2016-11-19T22:00:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Buenos Aires,Buenos Aires,N/I,Argentina,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-58.5348284,-34.8150044
AUT - 2295,AUSTRAL LINEAS AREAS CIELOS DEL SUR S.A,Internacional,2016-11-19 23:00:00+00:00,2016-11-19T23:00:00Z,2016-11-20T01:25:00Z,2016-11-20T01:25:00Z,Realizado,,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759,-34.816662,-43.2494233,-22.8134098
AVA - 85,AVIANCA,Internacional,2016-11-19 01:04:00+00:00,2016-11-19T01:06:00Z,2016-11-19T07:15:00Z,2016-11-19T07:13:00Z,Realizado,,Bogota,Bogota,N/I,Colombia,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-74.1444969,4.7014128
AVA - 86,AVIANCA,Internacional,2016-11-19 09:30:00+00:00,2016-11-19T09:19:00Z,2016-11-19T15:34:00Z,2016-11-19T15:05:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Bogota,Bogota,N/I,Colombia,-74.1444969,4.7014128,-46.478126,-23.4345529
AVA - 248,AVIANCA,Internacional,2016-11-19 02:45:00+00:00,2016-11-19T02:10:00Z,2016-11-19T08:48:00Z,2016-11-19T07:57:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Bogota,Bogota,N/I,Colombia,-74.1444969,4.7014128,-46.478126,-23.4345529
AVA - 249,AVIANCA,Internacional,2016-11-19 18:00:00+00:00,2016-11-18T17:58:00Z,2016-11-20T00:10:00Z,2016-11-19T00:08:00Z,Realizado,,Bogota,Bogota,N/I,Colombia,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-74.1444969,4.7014128
AVA - 260,AVIANCA,Internacional,2016-11-19 09:00:00+00:00,2016-11-19T09:32:00Z,2016-11-19T15:33:00Z,2016-11-19T15:49:00Z,Realizado,AEROPORTO DE ORIGEM INTERDITADO,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Bogota,Bogota,N/I,Colombia,-74.1444969,4.7014128,-43.2494233,-22.8134098
AVA - 261,AVIANCA,Internacional,2016-11-19 01:18:00+00:00,2016-11-19T01:46:00Z,2016-11-19T07:35:00Z,2016-11-19T08:15:00Z,Realizado,FACILIDADES DO AEROPORTO - RESTRICOES DE APOIO,Bogota,Bogota,N/I,Colombia,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-74.1444969,4.7014128
AZA - 672,ALITALIA,Internacional,2016-11-19 18:45:00+00:00,2016-11-19T19:05:00Z,2016-11-20T07:00:00Z,2016-11-20T07:00:00Z,Realizado,,Roma,Roma,N/I,Italia,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,12.592979,41.7990531
AZA - 673,ALITALIA,Internacional,2016-11-19 17:00:00+00:00,2016-11-19T16:57:00Z,2016-11-20T04:00:00Z,2016-11-20T03:55:00Z,Realizado,,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Roma,Roma,N/I,Italia,12.592979,41.7990531,-43.2494233,-22.8134098
AZA - 674,ALITALIA,Internacional,2016-11-19 19:05:00+00:00,2016-11-19T19:09:00Z,2016-11-20T07:25:00Z,2016-11-20T07:14:00Z,Realizado,,Roma,Roma,N/I,Italia,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,12.592979,41.7990531
AZA - 675,ALITALIA,Internacional,2016-11-19 17:15:00+00:00,2016-11-19T17:05:00Z,2016-11-20T04:15:00Z,2016-11-20T04:02:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Roma,Roma,N/I,Italia,12.592979,41.7990531,-46.478126,-23.4345529
AZU - 2403,AZUL,Regional,2016-11-19 08:25:00+00:00,2016-11-19T08:25:00Z,2016-11-19T09:35:00Z,2016-11-19T09:35:00Z,Realizado,,Santos Dumont,Rio De Janeiro,RJ,Brasil,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-43.1648755,-22.9111438
AZU - 2410,AZUL,Regional,2016-11-19 06:45:00+00:00,,2016-11-19T08:05:00Z,,Cancelado,AUTORIZADO,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Tancredo Neves,Confins,MG,Brasil,-43.965396,-19.634099,-46.478126,-23.4345529
AZU - 2411,AZUL,Regional,2016-11-19 07:50:00+00:00,2016-11-19T07:50:00Z,2016-11-19T09:15:00Z,2016-11-19T09:15:00Z,Realizado,,Tancredo Neves,Confins,MG,Brasil,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-43.965396,-19.634099
AZU - 2412,AZUL,Nacional,2016-11-19 09:55:00+00:00,2016-11-19T09:50:00Z,2016-11-19T11:30:00Z,2016-11-19T10:55:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Tancredo Neves,Confins,MG,Brasil,-43.965396,-19.634099,-46.478126,-23.4345529
AZU - 2420,AZUL,Nacional,2016-11-19 06:10:00+00:00,2016-11-19T06:59:00Z,2016-11-19T07:30:00Z,2016-11-19T08:03:00Z,Realizado,DEFEITOS DA AERONAVE,Viracopos,Campinas,SP,Brasil,Tancredo Neves,Confins,MG,Brasil,-43.965396,-19.634099,-47.1375685,-23.008205
AZU - 2425,AZUL,Nacional,2016-11-19 06:05:00+00:00,2016-11-19T05:57:00Z,2016-11-19T07:25:00Z,2016-11-19T07:07:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Governador Jose Richa,Londrina,PR,Brasil,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-51.1331599,-23.3320714
AZU - 2426,AZUL,Nacional,2016-11-19 14:50:00+00:00,2016-11-19T14:46:00Z,2016-11-19T15:58:00Z,2016-11-19T15:41:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Altamira,Altamira,PA,Brasil,Val De Cans,Belem,PA,Brasil,-48.4775227,-1.3820615,-52.2490864,-3.2535656
